date,symbol,buy_price,sell_price_t2,sell_price_t3,sell_price_t4,sell_price_t5,return_t2,return_t3,return_t4,return_t5
20250910,000422,14.97,14.99,14.66,14.51,14.38,0.0013360053440213476,-0.020708082832331363,-0.030728122912491707,-0.03941215764863058
20250910,000504,10.53,10.52,10.29,9.97,10.0,-0.0009496676163342628,-0.022792022792022814,-0.05318138651471973,-0.05033238366571694
20250910,000014,15.15,15.49,15.91,16.42,16.3,0.022442244224422432,0.05016501650165015,0.08382838283828392,0.07590759075907592
20250910,000009,10.98,11.38,10.91,10.83,10.68,0.0364298724954463,-0.006375227686703122,-0.013661202185792382,-0.027322404371584764
20250911,000061,9.49,9.47,9.36,9.08,9.34,-0.0021074815595363092,-0.013698630136986384,-0.04320337197049527,-0.01580611169652269
20250911,000035,5.18,5.01,5.03,4.95,4.83,-0.03281853281853281,-0.028957528957528855,-0.04440154440154431,-0.0675675675675675
20250911,000014,15.15,15.91,16.42,16.3,16.77,0.05016501650165015,0.08382838283828392,0.07590759075907592,0.10693069306930687
20250911,000517,2.11,2.25,2.27,2.23,2.2,0.066350710900474,0.075829383886256,0.056872037914691996,0.042654028436019106
20250911,000069,2.4,2.48,2.62,2.58,2.49,0.03333333333333337,0.09166666666666676,0.07500000000000007,0.03750000000000013
20250912,000070,11.3,11.3,10.92,11.12,11.58,0.0,-0.033628318584070865,-0.01592920353982314,0.024778761061946843
20250912,000061,9.09,9.36,9.08,9.34,9.17,0.029702970297029656,-0.0011001100110010766,0.027502750275027504,0.008800880088008809
20250912,000517,2.17,2.27,2.23,2.2,2.14,0.046082949308755804,0.027649769585253482,0.013824884792626843,-0.013824884792626639
20250912,000402,3.29,3.34,3.35,3.21,3.19,0.015197568389057697,0.018237082066869317,-0.024316109422492422,-0.030395136778115527
20250912,000426,25.5,26.2,25.0,24.17,24.95,0.027450980392156835,-0.0196078431372549,-0.052156862745097975,-0.02156862745098042
20250915,000070,11.29,10.92,11.12,11.58,11.2,-0.03277236492471207,-0.015057573073516382,0.02568644818423392,-0.007971656333038075
20250915,000061,9.47,9.08,9.34,9.17,8.77,-0.041182682154171125,-0.013727560718057103,-0.031678986272439355,-0.07391763463569176
20250915,000517,2.2,2.23,2.2,2.14,2.13,0.013636363636363547,0.0,-0.027272727272727296,-0.03181818181818195
20250915,000021,21.83,21.69,21.92,22.21,23.32,-0.006413192853870684,0.004122766834631398,0.017407237746220914,0.06825469537333954
20250915,000036,4.68,4.65,4.41,4.42,4.74,-0.006410256410256274,-0.057692307692307605,-0.05555555555555551,0.012820512820512928
20250916,000426,25.78,24.17,24.95,26.58,27.03,-0.06245151280062061,-0.03219550038789767,0.03103180760279275,0.04848719937936385
20250916,000070,11.25,11.12,11.58,11.2,10.7,-0.011555555555555624,0.02933333333333334,-0.004444444444444508,-0.048888888888888954
20250916,000021,21.95,21.92,22.21,23.32,22.73,-0.0013667425968108239,0.011845102505694833,0.06241457858769937,0.035535307517084336
20250916,000069,2.55,2.49,2.5,2.7,2.55,-0.02352941176470573,-0.019607843137254832,0.05882352941176485,0.0
20250916,000517,2.27,2.2,2.14,2.13,2.01,-0.030837004405286274,-0.057268722466960305,-0.06167400881057274,-0.1145374449339208
20250917,000036,4.65,4.42,4.74,4.85,5.01,-0.04946236559139794,0.01935483870967739,0.04301075268817189,0.07741935483870956
20250917,000045,12.44,12.23,12.08,12.15,12.65,-0.016881028938906677,-0.028938906752411533,-0.02331189710610926,0.016881028938906823
20250917,000049,27.83,26.7,26.45,26.31,26.95,-0.04060366510959393,-0.0495867768595041,-0.05461731943945382,-0.03162055335968376
20250917,000056,3.1,2.88,2.77,2.68,2.76,-0.07096774193548393,-0.10645161290322583,-0.13548387096774192,-0.10967741935483881
20250917,000014,16.42,18.45,19.15,21.07,20.18,0.12362971985383663,0.16626065773446996,0.28319123020706444,0.22898903775883056
20250918,000428,4.03,3.86,3.47,3.39,3.33,-0.04218362282878421,-0.13895781637717122,-0.15880893300248142,-0.17369727047146405
20250918,000014,16.88,19.15,21.07,20.18,20.55,0.13447867298578198,0.24822274881516596,0.1954976303317536,0.21741706161137453
20250918,000045,12.08,12.08,12.15,12.65,12.35,0.0,0.00579470198675499,0.047185430463576185,0.02235099337748341
20250918,000049,27.0,26.45,26.31,26.95,26.74,-0.020370370370370396,-0.025555555555555602,-0.0018518518518518782,-0.009629629629629688
20250918,000157,7.55,7.72,7.8,7.96,7.74,0.02251655629139072,0.033112582781456956,0.05430463576158943,0.025165562913907338
20250919,000014,18.0,21.07,20.18,20.55,19.06,0.17055555555555557,0.1211111111111111,0.14166666666666672,0.05888888888888882
