source_type,direction,horizon,ts_code,name,signal_type,signal_time,signal_date,recommendation_score,trigger_reason,suggestion,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,mfe,mae,is_win,extra_json,signal_id,market_regime
pre_market_recommendation,buy,2,603680.SH,今创集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.54648806541515,,,20260106,20260107,15.2,16.78,0.10394736842105279,0.09997831766072562,0.10921052631578942,-0.03421052631578947,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,603680.SH,今创集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.54648806541515,,,20260106,20260108,15.2,16.9,0.11184210526315774,0.10784467034959833,0.15657894736842093,-0.03421052631578947,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,603680.SH,今创集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.54648806541515,,,20260106,20260109,15.2,16.68,0.09736842105263155,0.09342302375333156,0.15657894736842093,-0.03421052631578947,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,603680.SH,今创集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.54648806541515,,,20260106,20260112,15.2,17.82,0.17236842105263173,0.16815337429762378,0.18092105263157898,-0.03421052631578947,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,603305.SH,旭升集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.08972234722401,,,20260106,20260107,17.0,16.44,-0.03294117647058814,-0.03641806827594696,0.009411764705882453,-0.045882352941176485,0,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,603305.SH,旭升集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.08972234722401,,,20260106,20260108,17.0,17.36,0.021176470588235352,0.0175050081952286,0.04705882352941182,-0.045882352941176485,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,603305.SH,旭升集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.08972234722401,,,20260106,20260109,17.0,19.1,0.12352941176470589,0.11948995717332189,0.12352941176470589,-0.045882352941176485,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,603305.SH,旭升集团,pre_market_selection,2026-01-05 09:00:00,20260105,91.08972234722401,,,20260106,20260112,17.0,21.01,0.23588235294117665,0.2314389528906542,0.23588235294117665,-0.045882352941176485,1,"{""rec_date"": ""20260105"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,001208.SZ,华菱线缆,pre_market_selection,2026-01-06 09:00:00,20260106,88.5103805756796,,,20260107,20260108,23.19,28.41,0.22509702457956005,0.2206924013013356,0.22509702457956005,-0.010349288486416697,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,001208.SZ,华菱线缆,pre_market_selection,2026-01-06 09:00:00,20260106,88.5103805756796,,,20260107,20260109,23.19,29.0,0.2505390254420008,0.24604292987464738,0.347563605002156,-0.010349288486416697,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,001208.SZ,华菱线缆,pre_market_selection,2026-01-06 09:00:00,20260106,88.5103805756796,,,20260107,20260112,23.19,31.05,0.33893919793014216,0.33412527491751054,0.3755929279862009,-0.010349288486416697,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,001208.SZ,华菱线缆,pre_market_selection,2026-01-06 09:00:00,20260106,88.5103805756796,,,20260107,20260113,23.19,27.95,0.2052608883139284,0.2009275824136687,0.3755929279862009,-0.010349288486416697,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002342.SZ,巨力索具,pre_market_selection,2026-01-06 09:00:00,20260106,87.55083662600764,,,20260107,20260108,9.08,9.98,0.09911894273127753,0.09516725173573937,0.09911894273127753,-0.02422907488986792,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002342.SZ,巨力索具,pre_market_selection,2026-01-06 09:00:00,20260106,87.55083662600764,,,20260107,20260109,9.08,10.98,0.20925110132158586,0.2049034493044508,0.20925110132158586,-0.02422907488986792,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002342.SZ,巨力索具,pre_market_selection,2026-01-06 09:00:00,20260106,87.55083662600764,,,20260107,20260112,9.08,12.08,0.330396475770925,0.3256132666300331,0.330396475770925,-0.02422907488986792,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002342.SZ,巨力索具,pre_market_selection,2026-01-06 09:00:00,20260106,87.55083662600764,,,20260107,20260113,9.08,13.29,0.46365638766519823,0.458394065688174,0.46365638766519823,-0.02422907488986792,1,"{""rec_date"": ""20260106"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,603344.SH,星德胜,pre_market_selection,2026-01-07 09:00:00,20260107,78.76288611357671,,,20260108,20260109,37.26,38.2,0.025228126677402152,0.021542097259606763,0.056360708534621606,-0.008856682769726176,1,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,603344.SH,星德胜,pre_market_selection,2026-01-07 09:00:00,20260107,78.76288611357671,,,20260108,20260112,37.26,36.87,-0.01046698872785834,-0.014024682566447733,0.056360708534621606,-0.026033279656468067,0,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,603344.SH,星德胜,pre_market_selection,2026-01-07 09:00:00,20260107,78.76288611357671,,,20260108,20260113,37.26,34.83,-0.06521739130434778,-0.06857823959287701,0.056360708534621606,-0.07139023081052054,0,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,603344.SH,星德胜,pre_market_selection,2026-01-07 09:00:00,20260107,78.76288611357671,,,20260108,20260114,37.26,34.46,-0.07514761137949533,-0.07847275728884684,0.056360708534621606,-0.08749329039184106,0,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,603331.SH,百达精工,pre_market_selection,2026-01-07 09:00:00,20260107,77.68499466698009,,,20260108,20260109,13.37,14.01,0.04786836200448774,0.04410093355825184,0.05385190725504874,-0.008975317875841382,1,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,603331.SH,百达精工,pre_market_selection,2026-01-07 09:00:00,20260107,77.68499466698009,,,20260108,20260112,13.37,13.9,0.039640987284966345,0.035903138933597534,0.05385190725504874,-0.008975317875841382,1,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,603331.SH,百达精工,pre_market_selection,2026-01-07 09:00:00,20260107,77.68499466698009,,,20260108,20260113,13.37,13.9,0.039640987284966345,0.035903138933597534,0.05385190725504874,-0.008975317875841382,1,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,603331.SH,百达精工,pre_market_selection,2026-01-07 09:00:00,20260107,77.68499466698009,,,20260108,20260114,13.37,13.63,0.01944652206432318,0.01578127940035512,0.05385190725504874,-0.008975317875841382,1,"{""rec_date"": ""20260107"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002571.SZ,德力股份,pre_market_selection,2026-01-08 09:00:00,20260108,82.16390325699115,,,20260109,20260112,13.11,13.42,0.023646071700991644,0.019965730286706895,0.025934401220442327,-0.033562166285278416,1,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002571.SZ,德力股份,pre_market_selection,2026-01-08 09:00:00,20260108,82.16390325699115,,,20260109,20260113,13.11,12.53,-0.044241037376048786,-0.04767730249683788,0.025934401220442327,-0.05415713196033556,0,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002571.SZ,德力股份,pre_market_selection,2026-01-08 09:00:00,20260108,82.16390325699115,,,20260109,20260114,13.11,12.42,-0.05263157894736836,-0.056037677335253444,0.025934401220442327,-0.06941266209000763,0,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002571.SZ,德力股份,pre_market_selection,2026-01-08 09:00:00,20260108,82.16390325699115,,,20260109,20260115,13.11,12.32,-0.06025934401220434,-0.0636380180974494,0.025934401220442327,-0.09229595728451556,0,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,600151.SH,航天机电,pre_market_selection,2026-01-08 09:00:00,20260108,81.06942424120683,,,20260109,20260112,21.5,22.79,0.06000000000000005,0.05618895435933302,0.06000000000000005,-0.05162790697674413,1,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,600151.SH,航天机电,pre_market_selection,2026-01-08 09:00:00,20260108,81.06942424120683,,,20260109,20260113,21.5,20.51,-0.04604651162790685,-0.04947628548003857,0.0604651162790697,-0.05162790697674413,0,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,600151.SH,航天机电,pre_market_selection,2026-01-08 09:00:00,20260108,81.06942424120683,,,20260109,20260114,21.5,18.83,-0.12418604651162801,-0.12733488325641784,0.0604651162790697,-0.14139534883720928,0,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,600151.SH,航天机电,pre_market_selection,2026-01-08 09:00:00,20260108,81.06942424120683,,,20260109,20260115,21.5,19.91,-0.07395348837209303,-0.07728292754303112,0.0604651162790697,-0.14372093023255816,0,"{""rec_date"": ""20260108"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002716.SZ,湖南白银,pre_market_selection,2026-01-09 09:00:00,20260109,92.49321706497602,,,20260112,20260113,8.3,9.02,0.08674698795180702,0.0828397781679,0.110843373493976,-0.024096385542168752,1,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002716.SZ,湖南白银,pre_market_selection,2026-01-09 09:00:00,20260109,92.49321706497602,,,20260112,20260114,8.3,9.92,0.19518072289156607,0.19088365847290123,0.19518072289156607,-0.024096385542168752,1,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002716.SZ,湖南白银,pre_market_selection,2026-01-09 09:00:00,20260109,92.49321706497602,,,20260112,20260115,8.3,10.54,0.26987951807228905,0.2653138871274574,0.31325301204819267,-0.024096385542168752,1,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002716.SZ,湖南白银,pre_market_selection,2026-01-09 09:00:00,20260109,92.49321706497602,,,20260112,20260116,8.3,11.15,0.34337349397590344,0.3385436282230694,0.3855421686746987,-0.024096385542168752,1,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002083.SZ,孚日股份,pre_market_selection,2026-01-09 09:00:00,20260109,91.69846687322689,,,20260112,20260113,13.51,12.74,-0.05699481865284972,-0.060385229771245275,0.03478904515173942,-0.06143597335307183,0,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002083.SZ,孚日股份,pre_market_selection,2026-01-09 09:00:00,20260109,91.69846687322689,,,20260112,20260114,13.51,12.66,-0.06291635825314579,-0.06628547950580588,0.03478904515173942,-0.07846039970392304,0,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002083.SZ,孚日股份,pre_market_selection,2026-01-09 09:00:00,20260109,91.69846687322689,,,20260112,20260115,13.51,12.69,-0.060695780903034846,-0.06407288585534576,0.03478904515173942,-0.07846039970392304,0,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002083.SZ,孚日股份,pre_market_selection,2026-01-09 09:00:00,20260109,91.69846687322689,,,20260112,20260116,13.51,12.82,-0.051073279052553655,-0.054484980036684894,0.03478904515173942,-0.07846039970392304,0,"{""rec_date"": ""20260109"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,000792.SZ,盐湖股份,pre_market_selection,2026-01-12 09:00:00,20260112,90.35302195299903,,,20260113,20260114,32.4,33.22,0.025308641975308577,0.021622323078763106,0.07438271604938285,0.0,1,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,000792.SZ,盐湖股份,pre_market_selection,2026-01-12 09:00:00,20260112,90.35302195299903,,,20260113,20260115,32.4,33.62,0.03765432098765431,0.03392361534942845,0.07438271604938285,0.0,1,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,000792.SZ,盐湖股份,pre_market_selection,2026-01-12 09:00:00,20260112,90.35302195299903,,,20260113,20260116,32.4,33.08,0.020987654320987703,0.017316870784030103,0.07438271604938285,0.0,1,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,000792.SZ,盐湖股份,pre_market_selection,2026-01-12 09:00:00,20260112,90.35302195299903,,,20260113,20260119,32.4,33.42,0.031481481481481666,0.027772969214096,0.07438271604938285,0.0,1,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002920.SZ,德赛西威,pre_market_selection,2026-01-12 09:00:00,20260112,89.83042360222306,,,20260113,20260114,137.0,134.15,-0.020802919708029166,-0.024323452504444787,0.02343065693430657,-0.03153284671532841,0,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002920.SZ,德赛西威,pre_market_selection,2026-01-12 09:00:00,20260112,89.83042360222306,,,20260113,20260115,137.0,134.53,-0.018029197080291937,-0.02155970231399884,0.02343065693430657,-0.03153284671532841,0,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002920.SZ,德赛西威,pre_market_selection,2026-01-12 09:00:00,20260112,89.83042360222306,,,20260113,20260116,137.0,135.87,-0.008248175182481665,-0.011813846379268744,0.02343065693430657,-0.03153284671532841,0,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002920.SZ,德赛西威,pre_market_selection,2026-01-12 09:00:00,20260112,89.83042360222306,,,20260113,20260119,137.0,134.35,-0.019343065693430694,-0.022868847141052084,0.02343065693430657,-0.03649635036496346,0,"{""rec_date"": ""20260112"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,600295.SH,鄂尔多斯,pre_market_selection,2026-01-13 09:00:00,20260113,94.27004098449211,,,20260114,20260115,14.3,14.23,-0.004895104895104918,-0.008472831472931208,0.018181818181818077,-0.02237762237762242,0,"{""rec_date"": ""20260113"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,600295.SH,鄂尔多斯,pre_market_selection,2026-01-13 09:00:00,20260113,94.27004098449211,,,20260114,20260116,14.3,14.09,-0.014685314685314754,-0.0182278422665918,0.025874125874125742,-0.02237762237762242,0,"{""rec_date"": ""20260113"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,600295.SH,鄂尔多斯,pre_market_selection,2026-01-13 09:00:00,20260113,94.27004098449211,,,20260114,20260119,14.3,15.13,0.058041958041958,0.0542379522006009,0.07132867132867138,-0.025874125874125964,1,"{""rec_date"": ""20260113"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,600295.SH,鄂尔多斯,pre_market_selection,2026-01-13 09:00:00,20260113,94.27004098449211,,,20260114,20260120,14.3,14.95,0.045454545454545414,0.0416957954658943,0.07132867132867138,-0.025874125874125964,1,"{""rec_date"": ""20260113"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,000901.SZ,航天科技,pre_market_selection,2026-01-14 09:00:00,20260114,95.30680466603279,,,20260115,20260116,28.02,28.04,0.0007137758743753775,-0.0028841164587389834,0.03461812990720903,-0.02997858672376874,0,"{""rec_date"": ""20260114"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,000901.SZ,航天科技,pre_market_selection,2026-01-14 09:00:00,20260114,95.30680466603279,,,20260115,20260119,28.02,28.04,0.0007137758743753775,-0.0028841164587389834,0.03461812990720903,-0.02997858672376874,0,"{""rec_date"": ""20260114"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,000901.SZ,航天科技,pre_market_selection,2026-01-14 09:00:00,20260114,95.30680466603279,,,20260115,20260120,28.02,26.09,-0.06887937187723059,-0.07222705415151576,0.03461812990720903,-0.08458244111349045,0,"{""rec_date"": ""20260114"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,000901.SZ,航天科技,pre_market_selection,2026-01-14 09:00:00,20260114,95.30680466603279,,,20260115,20260121,28.02,25.75,-0.08101356174161312,-0.08431761764666645,0.03461812990720903,-0.08458244111349045,0,"{""rec_date"": ""20260114"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002250.SZ,联化科技,pre_market_selection,2026-01-15 09:00:00,20260115,98.32643145934988,,,20260116,20260119,17.87,17.64,-0.012870733072188001,-0.016419784666056092,0.010632344711807296,-0.04812534974818128,0,"{""rec_date"": ""20260115"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002250.SZ,联化科技,pre_market_selection,2026-01-15 09:00:00,20260115,98.32643145934988,,,20260116,20260120,17.87,17.58,-0.016228315612758948,-0.019765295602566346,0.010632344711807296,-0.04812534974818128,0,"{""rec_date"": ""20260115"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002250.SZ,联化科技,pre_market_selection,2026-01-15 09:00:00,20260115,98.32643145934988,,,20260116,20260121,17.87,17.84,-0.0016787912702854735,-0.005268081544355985,0.010632344711807296,-0.04812534974818128,0,"{""rec_date"": ""20260115"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002250.SZ,联化科技,pre_market_selection,2026-01-15 09:00:00,20260115,98.32643145934988,,,20260116,20260122,17.87,17.55,-0.0179071068830442,-0.021438051070820974,0.010632344711807296,-0.04812534974818128,0,"{""rec_date"": ""20260115"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,600552.SH,凯盛科技,pre_market_selection,2026-01-16 09:00:00,20260116,94.8856256153559,,,20260119,20260120,14.9,14.15,-0.05033557046979864,-0.05374992375683407,0.006711409395973034,-0.06510067114093965,0,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,600552.SH,凯盛科技,pre_market_selection,2026-01-16 09:00:00,20260116,94.8856256153559,,,20260119,20260121,14.9,14.13,-0.05167785234899325,-0.055087379694987004,0.006711409395973034,-0.06510067114093965,0,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,600552.SH,凯盛科技,pre_market_selection,2026-01-16 09:00:00,20260116,94.8856256153559,,,20260119,20260122,14.9,13.89,-0.06778523489932886,-0.07113685095282152,0.006711409395973034,-0.0724832214765101,0,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,600552.SH,凯盛科技,pre_market_selection,2026-01-16 09:00:00,20260116,94.8856256153559,,,20260119,20260123,14.9,15.28,0.025503355704697972,0.02181633674880379,0.025503355704697972,-0.0724832214765101,1,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,601929.SH,吉视传媒,pre_market_selection,2026-01-16 09:00:00,20260116,94.69861606998832,,,20260119,20260120,3.81,3.9,0.023622047244094446,0.019941792205566022,0.04199475065616798,-0.01837270341207342,1,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,601929.SH,吉视传媒,pre_market_selection,2026-01-16 09:00:00,20260116,94.69861606998832,,,20260119,20260121,3.81,4.07,0.06824146981627299,0.06440079340427007,0.09448818897637801,-0.01837270341207342,1,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,601929.SH,吉视传媒,pre_market_selection,2026-01-16 09:00:00,20260116,94.69861606998832,,,20260119,20260122,3.81,3.98,0.044619422572178546,0.04086367512260325,0.09448818897637801,-0.01837270341207342,1,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,601929.SH,吉视传媒,pre_market_selection,2026-01-16 09:00:00,20260116,94.69861606998832,,,20260119,20260123,3.81,3.97,0.04199475065616798,0.03824843975797365,0.09448818897637801,-0.01837270341207342,1,"{""rec_date"": ""20260116"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,600552.SH,凯盛科技,pre_market_selection,2026-01-19 09:00:00,20260119,93.4567869454825,,,20260120,20260121,14.48,14.13,-0.024171270718231996,-0.027679693194427202,0.02140883977900554,-0.037983425414364724,0,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,600552.SH,凯盛科技,pre_market_selection,2026-01-19 09:00:00,20260119,93.4567869454825,,,20260120,20260122,14.48,13.89,-0.04074585635359118,-0.04419468778985092,0.02140883977900554,-0.045580110497237536,0,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,600552.SH,凯盛科技,pre_market_selection,2026-01-19 09:00:00,20260119,93.4567869454825,,,20260120,20260123,14.48,15.28,0.055248618784530246,0.05145465590864484,0.055248618784530246,-0.045580110497237536,1,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,600552.SH,凯盛科技,pre_market_selection,2026-01-19 09:00:00,20260119,93.4567869454825,,,20260120,20260126,14.48,15.5,0.07044198895027631,0.06659340095444977,0.15814917127071815,-0.045580110497237536,1,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,600651.SH,飞乐音响,pre_market_selection,2026-01-19 09:00:00,20260119,90.4529928544114,,,20260120,20260121,8.43,8.29,-0.016607354685646558,-0.020142971906391027,0.003558718861210064,-0.028469750889679735,0,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,600651.SH,飞乐音响,pre_market_selection,2026-01-19 09:00:00,20260119,90.4529928544114,,,20260120,20260122,8.43,8.3,-0.015421115065243018,-0.01896099720422728,0.003558718861210064,-0.028469750889679735,0,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,600651.SH,飞乐音响,pre_market_selection,2026-01-19 09:00:00,20260119,90.4529928544114,,,20260120,20260123,8.43,8.89,0.054567022538552834,0.05077551022342419,0.06880189798339265,-0.028469750889679735,1,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,600651.SH,飞乐音响,pre_market_selection,2026-01-19 09:00:00,20260119,90.4529928544114,,,20260120,20260126,8.43,8.4,-0.003558718861209842,-0.007141250182591596,0.06880189798339265,-0.028469750889679735,0,"{""rec_date"": ""20260119"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002290.SZ,禾盛新材,pre_market_selection,2026-01-20 09:00:00,20260120,93.26943926627851,,,20260121,20260122,58.2,64.13,0.10189003436426103,0.09792838039071561,0.17903780068728525,0.0,1,"{""rec_date"": ""20260120"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002290.SZ,禾盛新材,pre_market_selection,2026-01-20 09:00:00,20260120,93.26943926627851,,,20260121,20260123,58.2,59.6,0.02405498281786933,0.020373171234783216,0.17903780068728525,0.0,1,"{""rec_date"": ""20260120"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,4,002290.SZ,禾盛新材,pre_market_selection,2026-01-20 09:00:00,20260120,93.26943926627851,,,20260121,20260126,58.2,58.41,0.0036082474226803996,-5.1479468465842615e-08,0.17903780068728525,-0.0053264604810997485,0,"{""rec_date"": ""20260120"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,5,002290.SZ,禾盛新材,pre_market_selection,2026-01-20 09:00:00,20260120,93.26943926627851,,,20260121,20260127,58.2,59.48,0.021993127147766245,0.01831872860813588,0.17903780068728525,-0.015463917525773252,1,"{""rec_date"": ""20260120"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,2,002879.SZ,长缆科技,pre_market_selection,2026-01-21 09:00:00,20260121,93.06707649348968,,,20260122,20260123,21.99,23.08,0.04956798544793095,0.04579444630120921,0.057753524329240635,-0.031832651205093154,1,"{""rec_date"": ""20260121"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
pre_market_recommendation,buy,3,002879.SZ,长缆科技,pre_market_selection,2026-01-21 09:00:00,20260121,93.06707649348968,,,20260122,20260126,21.99,22.05,0.0027285129604366354,-0.0008766230094600092,0.057753524329240635,-0.031832651205093154,0,"{""rec_date"": ""20260121"", ""strategy_type"": ""secondary_launch_walkforward""}",,NEUTRAL
