symbol,entry_time,entry_price,exit_time,exit_price,pnl_pct,holding_minutes
603817,2026-03-20 09:51:00,9.02902,2026-03-24 09:35:00,8.82117,-2.3020217033520667,5744.0
000020,2026-03-20 09:51:00,23.353329999999996,2026-03-24 09:35:00,19.150830000000003,-17.99529232019585,5744.0
603949,2026-03-20 09:53:00,21.801779999999997,2026-03-24 09:35:00,18.2817,-16.145837633440927,5742.0
000890,2026-03-20 10:13:00,13.023009999999998,2026-03-24 09:47:00,12.74724,-2.1175596117947992,5734.0
600032,2026-03-24 10:03:00,10.49048,2026-03-25 09:35:00,12.277709999999999,17.036684689356438,1412.0
603687,2026-03-24 09:53:00,14.214199999999998,2026-03-25 10:11:00,15.00498,5.563309929507124,1458.0
