scope,scenario,selected_n,A_recall_rate,A_high_recall_rate,A_high_over_C,A_low_plus_C_share,mean_ret_t2,median_ret_t2,win_t2
full_year,mainline_v2,1281,0.09824469478648153,0.10396825396825397,0.29175946547884185,0.4418423106947697,0.00477447252809101,0.0,0.492583918813427
full_year,mainline_v3,1293,0.09876866649200944,0.10476190476190476,0.2907488986784141,0.4423820572312452,0.004860149050204802,0.0002980625931447989,0.4934261407579273
main_window,mainline_v2,395,0.08274894810659186,0.08764940239043825,0.2732919254658385,0.5012658227848101,0.0029565037359405755,-0.0005977286312015551,0.4911392405063291
main_window,mainline_v3,400,0.08274894810659186,0.08764940239043825,0.26993865030674846,0.5,0.0030060889753267916,-0.0005844154292501402,0.4925
confirm_window,mainline_v2,292,0.10098522167487685,0.10869565217391304,0.2803738317757009,0.4520547945205479,0.007101553940539292,0.0013541484538777127,0.5205479452054794
confirm_window,mainline_v3,295,0.1022167487684729,0.11231884057971014,0.28440366972477066,0.4542372881355932,0.007166154659305306,0.001094091903719896,0.5186440677966102
