trade_date,stock_code,stock_name,label_class,label_A_high,path_source,in_C2A,in_ECH2_Q2,in_mainline_current,score_total,score_platform_axis_single,score_industry_axis_single,f_chip_winner_rate,f_platform_compress_ratio,rank_global_after_merge
20250509,001339.SZ,智微智能,C,0,,False,False,False,,0.4449109131403118,0.25781461251419613,0.4420210189892541,0.5095147478591818,
20250509,600000.SH,浦发银行,G,0,,False,False,False,,0.5484799554565701,0.49561273051754906,0.9994736994899871,0.5112107623318384,
20250509,600011.SH,华能国际,G,0,,False,False,False,,0.6979760579064587,0.6296238710724136,0.6943803387076892,0.45555555555555555,
20250509,600016.SH,民生银行,G,0,,False,False,False,,0.8045851893095768,0.49561273051754906,0.754780446689343,0.3902439024390246,
20250509,600021.SH,上海电力,C,0,,False,False,False,,0.7407795100222716,0.6296238710724136,0.5163215660351615,0.41592920353982327,
20250509,600025.SH,华能水电,C,0,,False,False,False,,0.6661219376391982,0.06051592666702721,0.628140090979434,0.5168539325842703,
20250509,600036.SH,招商银行,G,0,,False,False,False,,0.6442037861915367,0.49561273051754906,0.9537812561751386,0.47626841243862583,
20250509,600039.SH,四川路桥,G,0,,False,False,False,,0.3002616926503341,0.478861337948191,0.9998255606493516,0.7840000000000004,
20250509,600060.SH,海信视像,C,0,,False,False,False,,0.4440701559020044,0.5453125845005679,0.9537871584560098,0.6151898734177216,
20250509,600081.SH,东风科技,G,0,,False,False,False,,0.5847383073496658,0.6676558866475583,0.7405399700810857,0.401574803149606,
20250509,600104.SH,上汽集团,G,0,,False,False,False,,0.5664866369710467,0.16959601968525229,0.41290606173267214,0.5144927536231885,
20250509,600105.SH,永鼎股份,A,0,,False,False,False,,0.34619153674832964,0.4205627061813856,0.5674794275903113,0.5769230769230769,
20250509,600114.SH,东睦股份,G,0,,False,False,False,,0.44075723830734964,0.4191092964144719,0.5868537448639695,0.5476190476190476,
20250509,600120.SH,浙江东方,G,0,,False,False,False,,0.6429510022271714,0.2969147152668866,0.31060302771354265,0.34285714285714264,
20250509,600143.SH,金发科技,C,0,,False,False,False,,0.6900640311804008,0.1810407765940187,0.4587757813402177,0.35249042145593873,
20250509,600150.SH,中国船舶,A,1,,False,False,False,,0.7919766146993318,0.1975623276188416,0.18282155506700234,0.25919439579684767,
20250509,600160.SH,巨化股份,C,0,,False,False,False,,0.29432349665924273,0.3272943594180953,0.9631548975879224,0.7000000000000003,
20250509,600166.SH,福田汽车,G,0,,False,False,False,,0.38403953229398663,0.16959601968525229,0.7998835423621362,0.6400000000000006,
20250509,600183.SH,生益科技,A,0,,False,False,False,,0.604805122494432,0.31712725109512735,0.5044521158159361,0.3881118881118884,
20250509,600203.SH,福日电子,G,0,,False,False,False,,0.4512750556792873,0.31712725109512735,0.6217919234098254,0.5170278637770896,
20250509,600206.SH,有研新材,G,0,,False,False,False,,0.6440200445434298,0.1395070574874263,0.6531005980089358,0.3415765069551778,
20250509,600219.SH,南山铝业,C,0,,False,False,False,,0.6644599109131404,0.17369260721432048,0.32761401627567005,0.4025974025974027,
20250509,600246.SH,万通发展,C,0,,False,False,False,,0.28893095768374166,0.28845113839165,0.6598432222417885,0.6815286624203822,
20250509,600273.SH,嘉化能源,C,0,,False,False,False,,0.814977728285078,0.3272943594180953,0.8780666672199131,0.280303030303031,
20250509,600276.SH,恒瑞医药,G,0,,False,False,False,,0.7101169265033407,0.31833053918122334,0.9845329358051795,0.406024096385542,
20250509,600298.SH,安琪酵母,C,0,,False,False,False,,0.3254844097995545,0.3190538640419664,0.8713775762156526,0.7644539614561031,
20250509,600315.SH,上海家化,C,0,,False,False,False,,0.3006347438752784,0.5285611919312098,1.0,0.6608442503639012,
20250509,600320.SH,振华重工,G,0,,False,False,False,,0.685306236080178,0.5876304688767509,0.7025012793306067,0.22707423580786046,
20250509,600326.SH,西藏天路,G,0,,False,False,False,,0.5504287305122494,0.23073387053160999,0.45411055184100146,0.4591836734693875,
20250509,600340.SH,华夏幸福,A,1,,False,False,False,,0.28791202672605787,0.22663728300254177,0.4642149383483717,0.6533333333333337,
20250509,600353.SH,旭光电子,A,0,,False,False,False,,0.5404398663697105,0.31712725109512735,0.8005668930311169,0.4440894568690099,
20250509,600363.SH,联创光电,G,0,,False,False,False,,0.6271213808463251,0.31712725109512735,0.6226584209371944,0.3648373983739836,
20250509,600367.SH,红星发展,G,0,,False,False,False,,0.7093930957683742,0.3272943594180953,0.45040601406054753,0.18576388888888865,
20250509,600372.SH,中航机载,G,0,,False,False,False,,0.4939755011135857,0.26661619166080797,0.28894763189394773,0.5615763546798034,
20250509,600391.SH,航发科技,G,0,,False,False,False,,0.3403981069042316,0.26661619166080797,0.562338505132634,0.5895061728395062,
20250509,600392.SH,盛和资源,A,0,,False,False,False,,0.23188752783964364,0.3808406792493646,0.7535828694894103,0.7755102040816323,
20250509,600410.SH,华胜天成,A,0,,False,False,False,,0.14675946547884186,0.22738088799956735,0.3150893858139776,0.7464788732394366,
20250509,600415.SH,小商品城,A,0,,False,False,False,,0.6393986636971047,0.23185603807257588,0.9600055933023153,0.3530534351145039,
20250509,600418.SH,江淮汽车,G,0,,False,False,False,,0.6935968819599109,0.16959601968525229,0.6736870126161207,0.3393665158371041,
20250509,600435.SH,北方导航,G,0,,False,False,False,,0.3344793986636971,0.5876304688767509,0.9140881409460212,0.7076923076923077,
20250509,600460.SH,士兰微,G,0,,False,False,False,,0.7293847438752783,0.1395070574874263,0.31836117407531334,0.344262295081967,
20250509,600480.SH,凌云股份,C,0,,False,False,False,,0.5537917594654788,0.6676558866475583,0.6000793201313923,0.4125326370757178,
20250509,600490.SH,鹏欣资源,C,0,,False,False,False,,0.6096380846325167,0.1055107890325023,0.3799842184594934,0.3504273504273505,
20250509,600505.SH,西昌电力,G,0,,False,False,False,,0.16791202672605793,0.06051592666702721,0.20516331274137523,0.7205029013539652,
20250509,600519.SH,贵州茅台,G,0,,False,False,False,,0.762956570155902,0.16104456221945812,0.6955947346970307,0.4459449541284403,
20250509,600531.SH,豫光金铅,G,0,,False,False,False,,0.7243374164810691,0.10055567573414094,0.6061477391105868,0.22421524663677125,
20250509,600549.SH,厦门钨业,A,0,,False,False,False,,0.7972438752783964,0.3808406792493646,0.3443362052913839,0.31525423728813556,
20250509,600552.SH,凯盛科技,A,0,,False,False,False,,0.5552366369710466,0.31712725109512735,0.3686600965899192,0.4523076923076925,
20250509,600556.SH,天下秀,G,0,,False,False,False,,0.6761469933184855,0.24607917365204696,0.28755847601408197,0.3409090909090911,
20250509,600563.SH,法拉电子,C,0,,False,False,False,,0.695662583518931,0.31712725109512735,0.35057155780590876,0.30450275348234546,
20250509,600575.SH,淮河能源,G,0,,False,False,False,,0.2917733853006681,0.6296238710724136,0.6783437781173951,0.6635514018691586,
20250509,600577.SH,精达股份,A,0,,False,False,False,,0.6221213808463251,0.5333608241847385,0.5176260976488699,0.33720930232558116,
20250509,600580.SH,卧龙电驱,G,0,,False,False,False,,0.6080233853006681,0.5333608241847385,0.5333794845410988,0.3580454928390901,
20250509,600584.SH,长电科技,G,0,,False,False,False,,0.7261469933184855,0.1395070574874263,0.2755010626453939,0.31347150259067386,
20250509,600589.SH,大位科技,G,0,,False,False,False,,0.258390868596882,0.22738088799956735,0.4835818309337498,0.6506024096385544,
20250509,600595.SH,中孚实业,A,1,,False,False,False,,0.6976670378619153,0.17369260721432048,0.6624359192539174,0.25563909774436055,
20250509,600602.SH,云赛智联,G,0,,False,False,False,,0.5108518930957684,0.22738088799956735,0.35903631122110025,0.4748603351955305,
20250509,600610.SH,中毅达,A,1,,False,False,False,,0.18834632516703786,0.3272943594180953,0.7074569861774621,0.7046476761619191,
20250509,600611.SH,大众交通,G,0,,False,False,False,,0.4421687082405345,0.2639189335352333,0.33165520211020666,0.5303030303030304,
20250509,600619.SH,海立股份,G,0,,False,False,False,,0.6539086859688195,0.5453125845005679,0.5455492324613405,0.2992424242424242,
20250509,600633.SH,浙数文化,G,0,,False,False,False,,0.6020935412026726,0.24607917365204696,0.4435893257903182,0.4043583535108958,
20250509,600642.SH,申能股份,C,0,,False,False,False,,0.3179203786191536,0.6296238710724136,0.9033282119741097,0.8470588235294108,
20250509,600644.SH,乐山电力,A,1,,False,False,False,,0.5207405345211581,0.06051592666702721,0.14568094311791313,0.4299876084262702,
20250509,600674.SH,川投能源,C,0,,False,False,False,,0.8041481069042316,0.06051592666702721,0.7316239108984377,0.38547486033519446,
20250509,600685.SH,中船防务,G,0,,False,False,False,,0.6491481069042315,0.1975623276188416,0.5404787481104086,0.4148727984344425,
20250509,600686.SH,金龙汽车,G,0,,False,False,False,,0.6686859688195992,0.16959601968525229,0.3653519886450592,0.30634573304157553,
20250509,600699.SH,均胜电子,A,0,,False,False,False,,0.6678396436525612,0.6676558866475583,0.3775406885980974,0.32442748091603074,
20250509,600703.SH,三安光电,G,0,,False,False,False,,0.7669821826280623,0.1395070574874263,0.41573802681027805,0.29831932773109215,
20250509,600704.SH,物产中大,G,0,,False,False,False,,0.38947383073496655,0.30708182358985453,0.8028266847807253,0.6799999999999997,
20250509,600741.SH,华域汽车,G,0,,False,False,False,,0.24519487750556793,0.6676558866475583,0.9722879262827389,0.929577464788733,
20250509,600745.SH,闻泰科技,G,0,,False,False,False,,0.565445434298441,0.1395070574874263,0.3590608650886141,0.4695431472081218,
20250509,600793.SH,宜宾纸业,C,0,,False,False,False,,0.31159242761692646,0.2614312368179114,0.7958665355492063,0.5991902834008098,
20250509,600797.SH,浙大网新,G,0,,False,False,False,,0.6638864142538975,0.22738088799956735,0.5314535281970333,0.2614173228346457,
20250509,600835.SH,上海机电,G,0,,False,False,False,,0.5307349665924276,0.23093667189443512,0.6696078619338636,0.46241134751773016,
20250509,600839.SH,四川长虹,C,0,,False,False,False,,0.40315144766146993,0.5453125845005679,0.5451540592104995,0.5682539682539679,
20250509,600850.SH,电科数字,G,0,,False,False,False,,0.7766007795100223,0.22738088799956735,0.372987387367122,0.31132075471698134,
20250509,600862.SH,中航高科,G,0,,False,False,False,,0.6197995545657016,0.26661619166080797,0.3908035608605246,0.46699266503667447,
20250509,600863.SH,华能蒙电,C,0,,False,False,False,,0.7617761692650333,0.6296238710724136,0.5183297731248189,0.4444444444444444,
20250509,600866.SH,星湖科技,C,0,,False,False,False,,0.7198134743875279,0.2069452706722189,0.5091286860634199,0.27586206896551746,
20250509,600875.SH,东方电气,G,0,,False,False,False,,0.5519265033407572,0.5333608241847385,0.9111063702801971,0.5443037974683546,
20250509,600895.SH,张江高科,C,0,,False,False,False,,0.7046993318485523,0.22663728300254177,0.42466232606181675,0.3604436229205174,
20250509,600901.SH,江苏金租,A,0,,False,False,False,,0.2401169265033407,0.2969147152668866,0.9740837727473062,0.8085106382978725,
20250509,600919.SH,江苏银行,G,0,,False,False,False,,0.6875278396436525,0.49561273051754906,1.0,0.4586466165413529,
20250509,600926.SH,杭州银行,G,0,,False,False,False,,0.8183184855233854,0.49561273051754906,0.996186498179086,0.38732394366197237,
20250509,600961.SH,株冶集团,G,0,,False,False,False,,0.5574387527839644,0.10055567573414094,0.6342374177052678,0.4181360201511335,
20250509,600967.SH,内蒙一机,G,0,,False,False,False,,0.33414810690423163,0.23093667189443512,0.8112513545760414,0.6246418338108881,
20250509,600982.SH,宁波能源,G,0,,False,False,False,,0.5549999999999999,0.41262641284949436,0.789794226438259,0.45070422535211296,
20250509,600986.SH,浙文互联,G,0,,False,False,False,,0.5161247216035634,0.24607917365204696,0.41812944938291774,0.4453333333333331,
20250509,601009.SH,南京银行,C,0,,False,False,False,,0.8623747216035634,0.49561273051754906,0.923028274742385,0.3768115942028985,
20250509,601059.SH,信达证券,G,0,,False,False,False,,0.7171826280623608,0.13264561137850847,0.47252207265140184,0.2939698492462311,
20250509,601077.SH,渝农商行,G,0,,False,False,False,,0.6980902004454342,0.49561273051754906,0.010000000000000002,0.37500000000000017,
20250509,601083.SH,锦江航运,A,1,B,True,False,True,0.6757848783187931,0.6884521158129175,0.12507436049970255,0.7639068387766452,0.3166144200626959,5.0
20250509,601128.SH,常熟银行,G,0,,False,False,False,,0.7611971046770601,0.49561273051754906,0.8893530190574938,0.4044943820224714,
20250509,601138.SH,工业富联,A,0,,False,False,False,,0.7071102449888641,0.4205627061813856,0.17228952378878928,0.248811410459588,
20250509,601166.SH,兴业银行,G,0,,False,False,False,,0.7020489977728286,0.49561273051754906,0.9917747806732707,0.47186147186147204,
20250509,601177.SH,杭齿前进,G,0,,False,False,False,,0.3522494432071269,0.4191092964144719,0.49553429697972695,0.5734104046242775,
20250509,601216.SH,君正集团,C,0,,False,False,False,,0.6146547884187082,0.3272943594180953,0.39759339956773626,0.4473684210526315,
20250509,601231.SH,环旭电子,G,0,,False,False,False,,0.7117650334075722,0.31712725109512735,0.20112108156045239,0.17758620689655158,
20250509,601319.SH,中国人保,A,0,,False,False,False,,0.6663084632516704,0.22250689524633604,0.9014050147268876,0.44736842105263197,
20250509,601360.SH,三六零,G,0,,False,False,False,,0.3450445434298441,0.24607917365204696,0.2683044229002253,0.6455696202531644,
20250509,601579.SH,会稽山,C,0,,False,False,False,,0.43555679287305116,0.28338110432102104,0.9380925523722898,0.5195035460992908,
20250509,601595.SH,上海电影,C,0,,False,False,False,,0.22288418708240534,0.16670948028770755,0.8844552906456746,0.7474619289340102,
20250509,601678.SH,滨化股份,A,0,,False,False,False,,0.654685412026726,0.3272943594180953,0.7453199780697304,0.37272727272727296,
20250509,601689.SH,拓普集团,A,0,,False,False,False,,0.6242483296213809,0.6676558866475583,0.2887998783860042,0.3607629427792914,
20250509,601717.SH,中创智领,C,0,,False,False,False,,0.7843930957683741,0.5876304688767509,0.902837961240485,0.2924187725631771,
20250509,601777.SH,千里科技,C,0,,False,False,False,,0.4946603563474387,0.2531028608512249,0.8061214572829873,0.49270072992700775,
20250509,601789.SH,宁波建工,C,0,,False,False,False,,0.6648997772828508,0.478861337948191,0.43533613713171976,0.31088082901554437,
20250509,601838.SH,成都银行,G,0,,False,False,False,,0.5208518930957684,0.49561273051754906,0.9999595989565784,0.6206896551724134,
20250509,601857.SH,中国石油,G,0,,False,False,False,,0.8731792873051224,0.19993510356389593,0.2642334428036699,0.25773195876288735,
20250509,601877.SH,正泰电器,C,0,,False,False,False,,0.828229398663697,0.5333608241847385,0.5848493858433218,0.19656019656019585,
20250509,601890.SH,亚星锚链,G,0,,False,False,False,,0.6758630289532294,0.1975623276188416,0.6416559528979012,0.2675324675324674,
20250509,601899.SH,紫金矿业,C,0,,False,False,False,,0.690718262806236,0.1055107890325023,0.7276204111256627,0.37135278514588904,
20250509,601916.SH,浙商银行,G,0,,False,False,False,,0.8775389755011136,0.49561273051754906,0.9908732374004641,0.3214285714285706,
20250509,601919.SH,中远海控,A,1,,False,False,False,,0.8000695991091313,0.12507436049970255,0.7957264133960426,0.33014354066985624,
20250509,601991.SH,大唐发电,C,0,,False,False,False,,0.45880289532293983,0.6296238710724136,0.9992156407809002,0.5833333333333334,
20250509,601997.SH,贵阳银行,G,0,,False,False,False,,0.6495517817371937,0.49561273051754906,0.6731176650868167,0.5272727272727276,
20250509,601998.SH,中信银行,G,0,,False,False,False,,0.8287138084632516,0.49561273051754906,0.9871489700578253,0.34117647058823547,
20250509,603000.SH,人民网,C,0,,False,False,False,,0.4742427616926503,0.24607917365204696,0.18592043158686844,0.5699208443271769,
20250509,603005.SH,晶方科技,G,0,,False,False,False,,0.6255679287305123,0.1395070574874263,0.44845523652192787,0.399477806788512,
20250509,603063.SH,禾望电气,G,0,,False,False,False,,0.624120267260579,0.5333608241847385,0.5726295723026856,0.34597523219814236,
20250509,603078.SH,江化微,G,0,,False,False,False,,0.38700445434298436,0.1395070574874263,0.5355268688220708,0.5526315789473683,
20250509,603118.SH,共进股份,G,0,,False,False,False,,0.6241481069042316,0.4205627061813856,0.4623526341965315,0.3497409326424869,
20250509,603119.SH,浙江荣泰,A,0,,False,False,False,,0.39083518930957684,0.6676558866475583,0.38075373108462235,0.5389167045971781,
20250509,603121.SH,华培动力,G,0,A,True,False,True,0.8070701963117193,0.49290645879732736,0.6676558866475583,0.8655826430746728,0.4650943396226415,2.0
20250509,603129.SH,春风动力,A,0,,False,False,False,,0.6488251670378617,0.2531028608512249,0.670729674634459,0.3195596440959131,
20250509,603160.SH,汇顶科技,C,0,,False,False,False,,0.7755957683741648,0.1395070574874263,0.22371527806876962,0.28345323741007183,
20250509,603166.SH,福达股份,G,0,,False,False,False,,0.37112472160356347,0.6676558866475583,0.6970585662020741,0.5519630484988451,
20250509,603197.SH,保隆科技,A,0,,False,False,False,,0.4872717149220489,0.6676558866475583,0.41094767608200505,0.47907949790795024,
20250509,603200.SH,上海洗霸,G,0,,False,False,False,,0.6637694877505568,0.30651397977394407,0.7328699961243975,0.33391915641476305,
20250509,603236.SH,移远通信,G,0,,False,False,False,,0.6144654788418709,0.4205627061813856,0.4957407139779587,0.35665634674922586,
20250509,603259.SH,药明康德,G,0,,False,False,False,,0.6032906458797327,0.31833053918122334,0.6156543316244647,0.38150557620817843,
20250509,603296.SH,华勤技术,G,0,,False,False,False,,0.500467706013363,0.31712725109512735,0.5649869990704078,0.4739952718676124,
20250509,603300.SH,海南华铁,G,0,,False,False,False,,0.36601893095768373,0.2969147152668866,0.470492351870365,0.567685589519651,
20250509,603308.SH,应流股份,A,0,B,True,False,True,0.6879159672815476,0.6219153674832962,0.4191092964144719,0.8530771927615883,0.3759512937595133,4.0
20250509,603319.SH,美湖股份,G,0,,False,False,False,,0.33405345211581294,0.6676558866475583,0.6136823597938065,0.589319771137953,
20250509,603323.SH,苏农银行,G,0,,False,False,False,,0.8056458797327394,0.49561273051754906,0.9782404783231081,0.3888888888888888,
20250509,603359.SH,东珠生态,A,0,,False,False,False,,0.225445434298441,0.478861337948191,0.3630764413080544,0.6651785714285713,
