trade_date,stock_code,stock_name,ts_code,in_f3,in_f2_only,input_tier,priority_tag,path_source,score_platform_axis_single,score_industry_axis_single,f_platform_compress_ratio,rank_global_after_merge,selector_explain,score_total,ret_t1_close,ret_t2_close,ret_t3_close,label_A_high,label_A_mid,label_A_low,label_C,label_G
20251016,600179.SH,安通控股,600179.SH,False,False,none,0,A,0.6167477696674777,0.5372655122655123,0.5384615384615381,1,schemeB:v32_core;path=A;priority_tag=0,0.801281785031785,0.0439024390243905,0.1487804878048781,0.1243902439024391,1,0,0,0,0
20251016,603069.SH,海汽集团,603069.SH,False,False,none,0,B,0.6728304947283049,0.1687349687349687,0.4654255319148939,2,schemeB:v32_core;path=B;priority_tag=0,0.7577400208210955,0.0318471337579617,0.1350318471337579,0.2169851380042462,1,0,0,0,0
20251017,601718.SH,际华集团,601718.SH,False,False,none,0,B,0.7288219789132198,0.2268278018278018,0.40625000000000056,3,schemeB:v32_core;path=B;priority_tag=0,0.5667894488986603,-0.0157480314960629,-0.0157480314960629,0.0131233595800523,0,0,0,1,0
20251017,603988.SH,中电电机,603988.SH,False,False,none,0,B,0.581478102189781,0.0306277056277056,0.4112967382657123,2,schemeB:v32_core;path=B;priority_tag=0,0.5674536796156288,-0.0241481971551439,-0.033079722130334,-0.0863380747601719,0,0,0,1,0
20251020,600158.SH,中体产业,600158.SH,False,False,none,0,B,0.8040855636658556,0.2441678691678691,0.3428571428571431,2,schemeB:v32_core;path=B;priority_tag=0,0.6822739528377896,0.0063626723223755,0.0095440084835631,0.0053022269353129,0,0,0,1,0
20251020,603099.SH,长白山,603099.SH,False,False,none,0,B,0.6275851581508516,0.5059283309283309,0.415841584158416,3,schemeB:v32_core;path=B;priority_tag=0,0.6794080980905708,-0.0162350212601469,-0.0338229609586393,0.0270583687669114,0,0,0,0,1
20251021,605228.SH,神通科技,605228.SH,False,False,none,0,B,0.5443633414436334,0.7669432419432419,0.4958677685950414,2,schemeB:v32_core;path=B;priority_tag=0,0.6895699827797048,0.0057894736842105,-0.0405263157894736,-0.0526315789473684,0,0,0,0,1
20251022,600667.SH,太极实业,600667.SH,False,False,none,0,B,0.5309002433090024,0.1053631553631553,0.493927125506073,3,schemeB:v32_core;path=B;priority_tag=0,0.6531733174431583,-0.0127906976744185,0.0348837209302326,0.0511627906976743,0,0,0,0,1
20251022,600853.SH,龙建股份,600853.SH,False,False,none,0,B,0.773742903487429,0.4502164502164502,0.46874999999999856,2,schemeB:v32_core;path=B;priority_tag=0,0.7976097948411599,0.0,-0.0257009345794393,-0.0257009345794393,0,0,0,1,0
20251023,000027.SZ,深圳能源,000027.SZ,False,False,none,0,B,0.7581001622060016,0.5282587782587782,0.4754098360655743,2,schemeB:v32_core;path=B;priority_tag=0,0.7181540999694885,-0.0559895833333332,-0.0559895833333332,-0.0794270833333332,0,0,0,1,0
20251023,600210.SH,紫江企业,600210.SH,False,False,none,0,B,0.6607765612327656,0.2262385762385762,0.4824561403508772,3,schemeB:v32_core;path=B;priority_tag=0,0.6652846379397974,0.0039113428943937,0.0,0.0,0,0,1,0,0
20251023,603699.SH,纽威股份,603699.SH,False,False,none,0,A,0.6050790754257908,0.3961159211159211,0.41654778887303867,1,schemeB:v32_core;path=A;priority_tag=0,0.815976430976431,-0.0176600441501103,0.0805739514348786,0.1501103752759383,1,0,0,0,0
20251024,000623.SZ,吉林敖东,000623.SZ,False,False,none,0,B,0.723793592862936,0.086002886002886,0.44014084507042256,3,schemeB:v32_core;path=B;priority_tag=0,0.7374348439844781,0.0067469879518071,0.0019277108433735,0.0515662650602408,0,0,1,0,0
20251024,600237.SH,铜峰电子,600237.SH,False,False,none,0,B,0.7075527169505271,0.8737614237614238,0.47422680412371143,2,schemeB:v32_core;path=B;priority_tag=0,0.7486509175973289,0.0024906600249068,0.0236612702366127,0.0136986301369863,0,0,0,0,1
20251027,605358.SH,立昂微,605358.SH,False,False,none,0,B,0.645478507704785,0.681120731120731,0.3559042113955407,2,schemeB:v32_core;path=B;priority_tag=0,0.7356565308307668,0.0579582230067665,0.0638423065607529,0.0556045895851722,0,0,0,0,1
20251028,000683.SZ,博源化工,000683.SZ,False,False,none,0,B,0.7247262773722627,0.5881433381433381,0.4722222222222216,3,schemeB:v32_core;path=B;priority_tag=0,0.7510995098988118,0.0462249614791987,0.044684129429892,0.0416024653312787,0,0,0,0,1
20251028,000690.SZ,宝新能源,000690.SZ,False,False,none,0,B,0.839243714517437,0.2599206349206349,0.3829787234042542,2,schemeB:v32_core;path=B;priority_tag=0,0.759875377498523,-0.006237006237006,0.0124740124740125,-0.0103950103950103,0,0,0,1,0
20251029,601336.SH,新华保险,601336.SH,False,False,none,0,B,0.6967457420924573,0.2065776815776815,0.43083333333333346,3,schemeB:v32_core;path=B;priority_tag=0,0.762321144715824,0.0114122681883026,-0.0326676176890156,-0.0506419400855919,0,0,0,0,1
20251029,603516.SH,淳中科技,603516.SH,False,False,none,0,B,0.6806265206812652,0.3627465127465127,0.255129650507328,2,schemeB:v32_core;path=B;priority_tag=0,0.787072283038558,-0.0491803278688525,-0.0562841530054645,0.0380874316939889,0,0,1,0,0
20251030,601121.SH,宝地矿业,601121.SH,False,False,none,0,B,0.7110401459854014,0.4198773448773449,0.4347826086956524,2,schemeB:v32_core;path=B;priority_tag=0,0.7968832191326549,-0.0161725067385445,-0.0296495956873314,-0.0431266846361186,0,0,0,0,1
20251030,601975.SH,招商南油,601975.SH,False,False,none,0,B,0.7711526763990267,0.3872655122655123,0.38775510204081604,3,schemeB:v32_core;path=B;priority_tag=0,0.7603193578733309,-0.018018018018018,-0.024024024024024,-0.042042042042042,0,0,0,1,0
20251031,600064.SH,南京高科,600064.SH,False,False,none,0,B,0.7790551500405515,0.2515993265993266,0.41071428571428487,2,schemeB:v32_core;path=B;priority_tag=0,0.7118312231481134,-0.0184782608695651,-0.0260869565217389,-0.0217391304347824,0,0,0,1,0
20251031,603823.SH,百合花,603823.SH,False,False,none,0,B,0.6104014598540145,0.3523569023569023,0.4334862385321101,3,schemeB:v32_core;path=B;priority_tag=0,0.6839186686854698,0.0,0.0998298355076574,-0.0102098695405558,0,0,1,0,0
20251103,601677.SH,明泰铝业,601677.SH,False,False,none,0,B,0.6858678021086779,0.5038480038480039,0.4625550660792952,2,schemeB:v32_core;path=B;priority_tag=0,0.7567471235701799,-0.0305393112410656,-0.0344379467186485,0.0064977257959712,0,0,0,0,1
20251104,600470.SH,六国化工,600470.SH,False,False,none,0,B,0.7820559610705595,0.1309764309764309,0.3272727272727266,2,schemeB:v32_core;path=B;priority_tag=0,0.7524549393949069,0.0291262135922332,0.1245954692556634,0.0970873786407768,1,0,0,0,0
20251104,600996.SH,贵广网络,600996.SH,False,False,none,0,B,0.7144971613949715,0.4470899470899471,0.30072463768115926,3,schemeB:v32_core;path=B;priority_tag=0,0.6370467659750976,0.0103092783505156,0.0,-0.004123711340206,0,0,0,1,0
20251105,600108.SH,亚盛集团,600108.SH,False,False,none,0,B,0.8276561232765611,0.2046536796536796,0.38235294117647173,2,schemeB:v32_core;path=B;priority_tag=0,0.7601852226824741,-0.0062499999999999,-0.003125,-0.0062499999999999,0,0,0,0,1
20251105,603079.SH,圣达生物,603079.SH,False,False,none,0,B,0.6629866180048661,0.4513107263107263,0.491039426523298,3,schemeB:v32_core;path=B;priority_tag=0,0.7513142098819374,0.0099502487562188,0.0388059701492535,0.0626865671641789,0,1,0,0,0
20251106,601226.SH,华电科工,601226.SH,False,False,none,0,B,0.7120235198702352,0.5561688311688312,0.43965517241379287,2,schemeB:v32_core;path=B;priority_tag=0,0.7521798999960256,0.0012970168612191,0.1011673151750973,0.08041504539559,1,0,0,0,0
20251106,603048.SH,浙江黎明,603048.SH,False,False,none,0,B,0.7484894566098945,0.8245069745069745,0.3850415512465376,3,schemeB:v32_core;path=B;priority_tag=0,0.738966658537476,-0.0254716981132074,-0.0094339622641509,-0.0136792452830187,0,0,0,1,0
20251107,600125.SH,铁龙物流,600125.SH,False,False,none,0,B,0.6742295214922952,0.1098605098605098,0.5333333333333327,2,schemeB:v32_core;path=B;priority_tag=0,0.6964630560894555,-0.0030075187969925,0.0090225563909773,0.0165413533834586,0,0,0,0,1
20251107,603803.SH,瑞斯康达,603803.SH,False,False,none,0,B,0.7387976480129764,0.147979797979798,0.37931034482758624,3,schemeB:v32_core;path=B;priority_tag=0,0.6839081723450137,-0.0081883316274309,-0.0235414534288639,0.0051177072671444,0,0,0,0,1
20251110,600510.SH,黑牡丹,600510.SH,False,False,none,0,B,0.6585766423357663,0.5116161616161616,0.4395604395604391,2,schemeB:v32_core;path=B;priority_tag=0,0.7695151994938887,0.0655737704918031,0.0437158469945355,0.0918032786885245,1,0,0,0,0
20251110,601121.SH,宝地矿业,601121.SH,False,False,none,0,B,0.6025547445255475,0.2836099086099086,0.5289256198347112,3,schemeB:v32_core;path=B;priority_tag=0,0.7328235743008711,-0.0247831474597274,-0.0359355638166046,-0.023543990086741,0,0,0,1,0
20251111,600343.SH,航天动力,600343.SH,False,False,none,0,B,0.6338503649635037,0.4731842231842232,0.5020242914979753,2,schemeB:v32_core;path=B;priority_tag=0,0.7416057716517425,0.0453709380748008,0.0324954015941141,0.0177805027590436,0,0,0,0,1
20251111,600808.SH,马钢股份,600808.SH,False,False,none,0,B,0.6432532441200324,0.3847282347282347,0.47368421052631576,3,schemeB:v32_core;path=B;priority_tag=0,0.7147747483901874,-0.0139534883720929,0.013953488372093,0.0046511627906977,0,0,0,1,0
20251112,600108.SH,亚盛集团,600108.SH,False,False,none,0,B,0.7682278994322789,0.1208994708994709,0.4324324324324327,3,schemeB:v32_core;path=B;priority_tag=0,0.7489567985483898,0.0061538461538461,0.0061538461538461,0.0215384615384615,0,0,0,0,1
20251112,601968.SH,宝钢包装,601968.SH,False,False,none,0,B,0.8272201946472019,0.2008537758537758,0.29545454545454525,2,schemeB:v32_core;path=B;priority_tag=0,0.7779629810555371,-0.0087412587412587,-0.027972027972028,-0.0367132867132866,0,0,0,1,0
20251113,600201.SH,生物股份,600201.SH,False,False,none,0,B,0.7604724249797242,0.3709836459836459,0.2846441947565542,2,schemeB:v32_core;path=B;priority_tag=0,0.8121383629967508,0.0127334465195245,0.0212224108658742,0.0263157894736842,0,0,1,0,0
20251113,603889.SH,新澳股份,603889.SH,False,False,none,0,B,0.749249797242498,0.4307118807118807,0.2651162790697672,3,schemeB:v32_core;path=B;priority_tag=0,0.7914093854269328,-0.0119474313022699,-0.0047789725209078,-0.040621266427718,0,0,0,1,0
20251114,600157.SH,永泰能源,600157.SH,False,False,none,0,B,0.8203416463909164,0.1187830687830688,0.363636363636363,1,schemeB:v32_core;path=B;priority_tag=0,0.8122111116216568,0.0056179775280897,-0.0393258426966292,-0.0674157303370787,0,0,0,1,0
20251114,600686.SH,金龙汽车,600686.SH,False,False,none,0,B,0.6677311435523114,0.1582491582491582,0.3357933579335796,3,schemeB:v32_core;path=B;priority_tag=0,0.7529906578850324,-0.0264452644526446,-0.0762607626076261,-0.0934809348093481,0,0,0,1,0
20251117,600361.SH,创新新材,600361.SH,False,False,none,0,B,0.781706204379562,0.1285834535834535,0.4,2,schemeB:v32_core;path=B;priority_tag=0,0.7950549786460216,-0.0278969957081545,-0.0343347639484978,-0.0364806866952789,0,0,0,1,0
20251117,605255.SH,天普股份,605255.SH,False,False,none,0,B,0.6615774533657744,0.5447450697450698,0.2890365448504983,3,schemeB:v32_core;path=B;priority_tag=0,0.7870810131073434,0.0926192532872636,0.1460792782416737,0.0556675304731739,1,0,0,0,0
20251118,600100.SH,同方股份,600100.SH,False,False,none,0,B,0.7360604217356042,0.2682419432419433,0.3875000000000005,3,schemeB:v32_core;path=B;priority_tag=0,0.7716235992086967,-0.012101210121012,-0.0396039603960395,-0.0847084708470846,0,0,0,1,0
20251118,601360.SH,三六零,601360.SH,True,False,F3,1,A,0.6245640713706406,0.5549182299182299,0.425824175824176,1,schemeB:v32_core;path=A;priority_tag=1,0.8365632515632517,-0.0194244604316546,-0.0640287769784173,-0.0928057553956834,0,0,0,1,0
20251118,603190.SH,亚通精工,603190.SH,False,False,none,1,B,0.794059205190592,0.3481962481962482,0.29521829521829546,2,schemeB:v32_core;path=B;priority_tag=1,0.8313336980808129,0.0218068535825544,0.0284267912772586,0.0077881619937694,0,0,0,0,1
20251119,601398.SH,工商银行,601398.SH,False,False,none,0,B,0.8121553122465531,0.1223063973063973,0.3389830508474578,3,schemeB:v32_core;path=B;priority_tag=0,0.6941637574624951,0.0073081607795368,0.0048721071863579,-0.0012180267965896,0,0,0,0,1
20251119,601988.SH,中国银行,601988.SH,False,False,none,0,B,0.8101125304136252,0.1223063973063973,0.3733333333333337,2,schemeB:v32_core;path=B;priority_tag=0,0.7320297876572678,0.0417362270450751,0.0500834724540901,0.0300500834724539,0,1,0,0,0
20251120,600601.SH,方正科技,600601.SH,False,False,none,0,B,0.6545924574209245,0.2861471861471861,0.3415730337078651,2,schemeB:v32_core;path=B;priority_tag=0,0.6945714658204875,0.0199652777777779,-0.0147569444444444,0.0269097222222223,0,0,0,1,0
20251120,600734.SH,实达集团,600734.SH,True,False,F3,1,A,0.5898925385239254,0.5727633477633478,0.5135135135135135,1,schemeB:v32_core;path=A;priority_tag=1,0.8375060125060126,0.0221238938053098,0.1238938053097347,0.2367256637168142,1,0,0,0,0
20251120,601328.SH,交通银行,601328.SH,False,False,none,0,B,0.8442619626926195,0.3365079365079365,0.333333333333334,3,schemeB:v32_core;path=B;priority_tag=0,0.6897035905928591,-0.0052219321148825,-0.0130548302872063,0.0078328981723236,0,0,0,0,1
20251121,000065.SZ,北方国际,000065.SZ,False,False,none,0,B,0.769059205190592,0.0891293891293891,0.3736842105263162,2,schemeB:v32_core;path=B;priority_tag=0,0.7002601810135303,0.032,0.016,0.0431999999999999,0,1,0,0,0
20251121,000070.SZ,特发信息,000070.SZ,False,False,none,0,B,0.753507704785077,0.1667748917748917,0.3271028037383176,3,schemeB:v32_core;path=B;priority_tag=0,0.6319866654352019,0.0454545454545454,0.1500000000000001,0.2654545454545454,1,0,0,0,0
20251124,600151.SH,航天机电,600151.SH,False,True,F2_only,1,A,0.6677514193025141,0.6438191438191437,0.4545454545454543,1,schemeB:v32_core;path=A;priority_tag=1,0.8663503113503114,0.0168918918918916,-0.0292792792792794,-0.0484234234234235,0,0,0,1,0
20251124,603280.SH,南方路机,603280.SH,False,False,none,0,B,0.657441200324412,0.1756493506493506,0.4005376344086022,2,schemeB:v32_core;path=B;priority_tag=0,0.7252308529417855,0.0137369033760186,0.0074505238649593,-0.0221187427240978,0,0,0,1,0
20251125,600901.SH,江苏金租,600901.SH,False,False,none,0,B,0.8447435117599351,0.1621332371332371,0.2934782608695648,2,schemeB:v32_core;path=B;priority_tag=0,0.7381223928157665,-0.018348623853211,-0.0198776758409785,-0.0122324159021406,0,0,0,1,0
20251126,603338.SH,浙江鼎力,603338.SH,False,False,none,0,B,0.7309712084347121,0.5145262145262145,0.4447552447552448,2,schemeB:v32_core;path=B;priority_tag=0,0.776471495466963,-0.0115232265034209,0.0136838314728122,0.0027007562117391,0,0,1,0,0
20251126,603778.SH,国晟科技,603778.SH,True,False,F3,1,A,0.5247668288726682,0.4821669071669071,0.44751381215469593,1,schemeB:v32_core;path=A;priority_tag=1,0.8468278018278019,0.0343473994111873,0.1373895976447499,0.251226692836114,1,0,0,0,0
20251127,600690.SH,海尔智家,600690.SH,False,False,none,0,B,0.7443227899432279,0.2778379028379028,0.476377952755906,3,schemeB:v32_core;path=B;priority_tag=0,0.7125619037324719,0.0058351568198393,0.0018234865061996,0.0123997082421589,0,0,0,0,1
20251127,600803.SH,新奥股份,600803.SH,False,False,none,0,B,0.7568532035685319,0.0971139971139971,0.3926380368098161,2,schemeB:v32_core;path=B;priority_tag=0,0.7213577941418923,-0.0042075736325385,0.0271154745208039,0.0172978027115475,0,0,0,0,1
20251128,600678.SH,四川金顶,600678.SH,False,False,none,0,B,0.6618410381184103,0.4747234247234247,0.33766233766233744,2,schemeB:v32_core;path=B;priority_tag=0,0.7103484187826161,-0.0287206266318538,0.0113141862489121,-0.0382941688424717,0,0,1,0,0
20251128,603933.SH,睿能科技,603933.SH,False,False,none,0,B,0.6217356042173561,0.7217171717171718,0.4191522762951333,3,schemeB:v32_core;path=B;priority_tag=0,0.6838403248305774,0.0193236714975846,0.1211755233494364,0.0507246376811594,0,1,0,0,0
20251201,000735.SZ,罗牛山,000735.SZ,False,False,none,0,B,0.8118511759935116,0.1616642616642616,0.40697674418604635,3,schemeB:v32_core;path=B;priority_tag=0,0.7287685656944717,0.0977620730270907,0.1401648998822142,0.0259128386336868,1,0,0,0,0
20251201,000886.SZ,海南高速,000886.SZ,False,False,none,0,B,0.7429085563665855,0.6738215488215489,0.36301369863013716,2,schemeB:v32_core;path=B;priority_tag=0,0.7441683624297959,0.014341590612777,0.0117340286831812,-0.044328552803129,0,0,0,0,1
20251202,000825.SZ,太钢不锈,000825.SZ,False,False,none,0,B,0.6491889699918897,0.299013949013949,0.5185185185185186,2,schemeB:v32_core;path=B;priority_tag=0,0.7328611262445064,-0.0090702947845805,-0.0272108843537415,-0.0090702947845805,0,0,0,0,1
20251203,603338.SH,浙江鼎力,603338.SH,False,False,none,0,B,0.6660178426601784,0.4495791245791246,0.4987012987012985,3,schemeB:v32_core;path=B;priority_tag=0,0.7332929342512593,0.0091093117408906,0.0231106612685558,0.0241228070175438,0,0,1,0,0
20251204,600118.SH,中国卫星,600118.SH,False,False,none,0,B,0.6442923763179237,0.3612674362674363,0.40768588137009215,2,schemeB:v32_core;path=B;priority_tag=0,0.7809631359079546,0.0463504440112627,0.0608620316222654,0.0543643058262941,0,1,0,0,0
20251205,600219.SH,南山铝业,600219.SH,False,False,none,0,B,0.7506589618815896,0.8480158730158729,0.27067669172932285,3,schemeB:v32_core;path=B;priority_tag=0,0.7492770144849619,-0.0187969924812031,-0.0657894736842106,-0.0582706766917293,0,0,0,1,0
20251205,603129.SH,春风动力,603129.SH,False,False,none,0,B,0.6940186536901866,0.0468013468013468,0.33165131827929883,2,schemeB:v32_core;path=B;priority_tag=0,0.7656976360776669,0.0027703820968554,0.0105778225516297,0.0595812045765273,0,0,1,0,0
20251208,600909.SH,华安证券,600909.SH,False,False,none,0,B,0.8206457826439578,0.6007936507936508,0.37662337662337686,3,schemeB:v32_core;path=B;priority_tag=0,0.7043253604815554,-0.0045317220543806,-0.0030211480362538,-0.0241691842900302,0,0,0,1,0
20251208,603660.SH,苏州科达,603660.SH,False,False,none,0,B,0.6109590429845904,0.3982202982202982,0.449392712550608,2,schemeB:v32_core;path=B;priority_tag=0,0.7047700137204433,-0.0078277886497064,0.0107632093933462,-0.00293542074364,0,0,0,0,1
20251209,000953.SZ,河化股份,000953.SZ,False,False,none,0,B,0.5880068937550689,0.2535113035113035,0.4855491329479767,3,schemeB:v32_core;path=B;priority_tag=0,0.6817761379220459,0.0213032581453633,0.0025062656641603,0.0087719298245614,0,0,0,0,1
20251209,600601.SH,方正科技,600601.SH,False,False,none,0,B,0.6596411192214111,0.8093674843674845,0.39130434782608703,2,schemeB:v32_core;path=B;priority_tag=0,0.7231784340346648,-0.0074196207749382,0.032151690024732,0.0263808738664466,0,0,0,0,1
20251210,600801.SH,华新建材,600801.SH,False,False,none,0,B,0.7756589618815896,0.3685666185666186,0.35677083333333326,3,schemeB:v32_core;path=B;priority_tag=0,0.7361611330904021,0.0,0.0101997450063748,0.0148746281342966,0,0,0,0,1
20251210,601156.SH,东航物流,601156.SH,False,False,none,0,B,0.9155920519059204,0.3781385281385281,0.2558139534883727,2,schemeB:v32_core;path=B;priority_tag=0,0.8032387859555706,0.00595947556615,0.0202622169249107,0.0202622169249107,0,0,0,0,1
20251211,600577.SH,精达股份,600577.SH,False,False,none,0,B,0.6856447688564477,0.6639971139971139,0.41784037558685455,2,schemeB:v32_core;path=B;priority_tag=0,0.7072024604510679,0.0626702997275203,0.0626702997275203,-0.0435967302452316,0,0,0,0,1
20251212,000862.SZ,银星能源,000862.SZ,False,False,none,0,B,0.6477392538523925,0.3832732082732083,0.5652173913043493,2,schemeB:v32_core;path=B;priority_tag=0,0.6747146001178028,-0.0334394904458599,-0.0429936305732484,-0.0557324840764331,0,0,0,1,0
20251212,601208.SH,东材科技,601208.SH,False,False,none,0,B,0.7070762368207624,0.5288961038961039,0.35930735930735924,3,schemeB:v32_core;path=B;priority_tag=0,0.6256623979187007,0.1171355498721227,0.0777493606138106,0.1739130434782607,1,0,0,0,0
20251215,000766.SZ,通化金马,000766.SZ,False,False,none,0,B,0.7395985401459854,0.1658850408850408,0.25859872611464946,3,schemeB:v32_core;path=B;priority_tag=0,0.7514392047172915,-0.0320422535211267,-0.0183098591549295,-0.0313380281690139,0,0,0,0,1
20251215,600113.SH,浙江东日,600113.SH,False,False,none,0,B,0.6898519870235198,0.223063973063973,0.3081761006289306,1,schemeB:v32_core;path=B;priority_tag=0,0.8184985297669645,-0.1068835318036596,-0.0926517571884985,-0.1415916352018588,0,0,0,1,0
20251216,600298.SH,安琪酵母,600298.SH,False,False,none,0,B,0.764507299270073,0.4520923520923521,0.4282744282744277,2,schemeB:v32_core;path=B;priority_tag=0,0.6981457868332834,0.0266009852216748,0.0379310344827585,0.0982758620689656,0,1,0,0,0
20251216,603081.SH,大丰实业,603081.SH,False,False,none,0,B,0.8234286293592863,0.3364478114478114,0.35329341317365265,3,schemeB:v32_core;path=B;priority_tag=0,0.696368410520148,0.0181956027293404,0.0098559514783926,0.0409401061410159,0,0,1,0,0
20251217,000893.SZ,亚钾国际,000893.SZ,False,True,F2_only,1,A,0.7040044606650445,0.5697691197691197,0.24167561761546727,1,schemeB:v32_core;path=A;priority_tag=1,0.8697859547859549,-0.0238244514106583,-0.0194357366771159,-0.0183908045977011,0,0,0,1,0
20251217,000923.SZ,河钢资源,000923.SZ,False,False,none,0,B,0.7319444444444444,0.2996151996151996,0.2419080068143103,2,schemeB:v32_core;path=B;priority_tag=0,0.7945118372169495,0.0041950707918194,0.0120608285264813,0.0152071316203461,0,0,0,0,1
20251217,600309.SH,万华化学,600309.SH,False,False,none,0,B,0.7891220600162205,0.6906445406445407,0.37536372453928263,3,schemeB:v32_core;path=B;priority_tag=0,0.7918568700071922,0.0176478512730702,0.0183214333827292,0.0210157618213659,0,0,0,0,1
20251218,600497.SH,驰宏锌锗,600497.SH,False,False,none,0,B,0.764720194647202,0.2932419432419432,0.42352941176470493,2,schemeB:v32_core;path=B;priority_tag=0,0.7918216255843812,0.0271428571428571,0.0285714285714286,0.0271428571428571,0,0,0,0,1
20251218,603993.SH,洛阳钼业,603993.SH,False,False,none,0,B,0.635117599351176,0.4656325156325156,0.4528301886792451,3,schemeB:v32_core;path=B;priority_tag=0,0.7383393578838271,0.0228412256267409,0.0373259052924792,0.0334261838440113,0,1,0,0,0
20251219,001215.SZ,千味央厨,001215.SZ,False,False,none,0,B,0.6259022708840226,0.8772126022126021,0.4134366925064602,2,schemeB:v32_core;path=B;priority_tag=0,0.7658798655696192,-0.018599033816425,-0.0328502415458936,-0.0628019323671498,0,0,0,1,0
20251222,600711.SH,盛屯矿业,600711.SH,False,True,F2_only,1,A,0.6557988645579886,0.7954545454545454,0.4051724137931034,1,schemeB:v32_core;path=A;priority_tag=1,0.8657540413790413,0.030942334739803,0.0218002812939521,0.0028129395218001,0,0,1,0,0
20251223,000157.SZ,中联重科,000157.SZ,False,False,none,0,B,0.7486009732360097,0.1038961038961039,0.44791666666666596,3,schemeB:v32_core;path=B;priority_tag=0,0.6773146947893203,0.0023724792408066,0.0,0.0166073546856466,0,0,0,0,1
20251224,603890.SH,春秋电子,603890.SH,False,False,none,0,B,0.6174472830494728,0.9126984126984128,0.48580441640378524,2,schemeB:v32_core;path=B;priority_tag=0,0.7525688764834377,0.0139372822299652,-0.0121951219512193,-0.0441347270615561,0,0,0,0,1
20251225,000960.SZ,锡业股份,000960.SZ,False,False,none,0,B,0.6212185725871856,0.4438552188552188,0.37406015037593987,3,schemeB:v32_core;path=B;priority_tag=0,0.7182935785464636,0.0201908957415566,0.0062408223201175,0.012114537444934,0,0,1,0,0
