stock_code,stock_name,ts_code,trade_date,name,industry,label_true_breakout,a_quality_layer,window,path_source,is_core_candidate,pass_v3_2_candidate,pass_v3_1_relaxed,priority_tag,priority_reason,score_total,score_trend_axis_single,score_platform_axis_single,score_chip_axis_single,score_industry_axis_single,rank_in_path,rank_global_after_merge,selector_reject_reason,selector_explain,buy_date,buy_open_t1,close_t1,close_t2,close_t3,ret_t1,ret_t2,ret_t3,ret_t1_close,ret_t2_close,ret_t3_close,label_A_high,label_A_mid,label_A_low,label_C,label_G
603099.SH,长白山,603099.SH,20251020,长白山,旅游景点,G,,confirm,B,1,1,0,0,in_v32_core_only,0.6794080980905708,0.43332930322790875,0.6275851581508516,0.7725924066697134,0.5059283309283309,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251021,51.74,50.9,49.99,53.14,-0.016235021260146976,-0.03382296095863935,0.027058368766911478,-0.016235021260146976,-0.03382296095863935,0.027058368766911478,0,0,0,0,1
605228.SH,神通科技,605228.SH,20251021,神通科技,汽车配件,G,,confirm,B,1,1,0,0,in_v32_core_only,0.6895699827797048,0.7287417157574363,0.5443633414436334,0.8082308298517775,0.7669432419432419,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251022,19.0,19.11,18.23,18.0,0.0057894736842105665,-0.04052631578947363,-0.052631578947368474,0.0057894736842105665,-0.04052631578947363,-0.052631578947368474,0,0,0,0,1
600667.SH,太极实业,600667.SH,20251022,太极实业,半导体,G,,confirm,B,1,1,0,0,in_v32_core_only,0.6531733174431583,0.8899149494958939,0.5309002433090024,0.7344096408809625,0.10536315536315537,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251023,8.6,8.49,8.9,9.04,-0.012790697674418539,0.03488372093023262,0.051162790697674376,-0.012790697674418539,0.03488372093023262,0.051162790697674376,0,0,0,0,1
600853.SH,龙建股份,600853.SH,20251022,龙建股份,建筑工程,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7976097948411599,0.5477591641087856,0.773742903487429,0.7875522233377594,0.4502164502164502,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251023,4.28,4.28,4.17,4.17,0.0,-0.02570093457943934,-0.02570093457943934,0.0,-0.02570093457943934,-0.02570093457943934,0,0,0,1,0
000027.SZ,深圳能源,000027.SZ,20251023,深圳能源,火力发电,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7181540999694885,0.8451641383835737,0.7581001622060016,0.515310029399805,0.5282587782587782,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251024,7.68,7.25,7.25,7.07,-0.05598958333333326,-0.05598958333333326,-0.07942708333333326,-0.05598958333333326,-0.05598958333333326,-0.07942708333333326,0,0,0,1,0
600210.SH,紫江企业,600210.SH,20251023,紫江企业,广告包装,A,A_low,confirm,B,1,1,0,0,in_v32_core_only,0.6652846379397974,0.42382095161451966,0.6607765612327656,0.6722220422968552,0.22623857623857624,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251024,7.67,7.7,7.67,7.67,0.003911342894393766,0.0,0.0,0.003911342894393766,0.0,0.0,0,0,1,0,0
603699.SH,纽威股份,603699.SH,20251023,纽威股份,机械基件,A,A_high,confirm,A,1,1,0,0,in_v32_core_only,0.815976430976431,0.891838613233244,0.6050790754257908,0.4246107134760501,0.3961159211159211,1.0,1,,schemeB:v32_core;path=A;priority_tag=0,20251024,45.3,44.5,48.95,52.1,-0.017660044150110354,0.08057395143487867,0.1501103752759383,-0.017660044150110354,0.08057395143487867,0.1501103752759383,1,0,0,0,0
000623.SZ,吉林敖东,000623.SZ,20251024,吉林敖东,中成药,A,A_low,confirm,B,1,1,0,0,in_v32_core_only,0.7374348439844781,0.7011365310452032,0.723793592862936,0.6907674176751483,0.086002886002886,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251027,20.75,20.89,20.79,21.82,0.006746987951807171,0.001927710843373509,0.05156626506024087,0.006746987951807171,0.001927710843373509,0.05156626506024087,0,0,1,0,0
600237.SH,铜峰电子,600237.SH,20251024,铜峰电子,元器件,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7486509175973289,0.4311449720210588,0.7075527169505271,0.7060866232686682,0.8737614237614238,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251027,8.03,8.05,8.22,8.14,0.0024906600249068322,0.023661270236612797,0.013698630136986356,0.0024906600249068322,0.023661270236612797,0.013698630136986356,0,0,0,0,1
605358.SH,立昂微,605358.SH,20251027,立昂微,半导体,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7356565308307668,0.893454363363266,0.645478507704785,0.7835136125535128,0.681120731120731,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251028,33.99,35.96,36.16,35.88,0.05795822300676656,0.06384230656075296,0.055604589585172226,0.05795822300676656,0.06384230656075296,0.055604589585172226,0,0,0,0,1
000683.SZ,博源化工,000683.SZ,20251028,博源化工,化工原料,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7510995098988118,0.5906286127141724,0.7247262773722627,0.6630610162904428,0.5881433381433381,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251029,6.49,6.79,6.78,6.76,0.046224961479198745,0.04468412942989208,0.04160246533127876,0.046224961479198745,0.04468412942989208,0.04160246533127876,0,0,0,0,1
000690.SZ,宝新能源,000690.SZ,20251028,宝新能源,火力发电,C,,confirm,B,1,1,0,0,in_v32_core_only,0.759875377498523,0.6105006897383205,0.839243714517437,0.5919516564529035,0.2599206349206349,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251029,4.81,4.78,4.87,4.76,-0.006237006237006071,0.012474012474012586,-0.01039501039501034,-0.006237006237006071,0.012474012474012586,-0.01039501039501034,0,0,0,1,0
601336.SH,新华保险,601336.SH,20251029,新华保险,保险,G,,confirm,B,1,1,0,0,in_v32_core_only,0.762321144715824,0.8029041542230099,0.6967457420924573,0.7193275769210931,0.20657768157768158,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251030,70.1,70.9,67.81,66.55,0.011412268188302654,-0.032667617689015604,-0.050641940085591974,0.011412268188302654,-0.032667617689015604,-0.050641940085591974,0,0,0,0,1
603516.SH,淳中科技,603516.SH,20251029,淳中科技,IT设备,A,A_low,confirm,B,1,1,0,0,in_v32_core_only,0.787072283038558,0.7622543840593887,0.6806265206812652,0.8999038958639957,0.3627465127465127,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251030,183.0,174.0,172.7,189.97,-0.049180327868852514,-0.05628415300546452,0.03808743169398898,-0.049180327868852514,-0.05628415300546452,0.03808743169398898,0,0,1,0,0
601121.SH,宝地矿业,601121.SH,20251030,宝地矿业,普钢,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7968832191326549,0.747580084934232,0.7110401459854014,0.8379153607083782,0.4198773448773449,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251031,7.42,7.3,7.2,7.1,-0.016172506738544534,-0.029649595687331498,-0.043126684636118684,-0.016172506738544534,-0.029649595687331498,-0.043126684636118684,0,0,0,0,1
601975.SH,招商南油,601975.SH,20251030,招商南油,水运,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7603193578733309,0.6543293353701515,0.7711526763990267,0.6892272685290142,0.3872655122655123,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251031,3.33,3.27,3.25,3.19,-0.018018018018018056,-0.024024024024024038,-0.042042042042042094,-0.018018018018018056,-0.024024024024024038,-0.042042042042042094,0,0,0,1,0
600064.SH,南京高科,600064.SH,20251031,南京高科,园区开发,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7118312231481134,0.8383280995653141,0.7790551500405515,0.6127000140341786,0.2515993265993266,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251103,9.2,9.03,8.96,9.0,-0.018478260869565166,-0.02608695652173898,-0.021739130434782483,-0.018478260869565166,-0.02608695652173898,-0.021739130434782483,0,0,0,1,0
603823.SH,百合花,603823.SH,20251031,百合花,染料涂料,A,A_low,confirm,B,1,1,0,0,in_v32_core_only,0.6839186686854698,0.6886456995017707,0.6104014598540145,0.6574235407153113,0.35235690235690237,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251103,17.63,17.63,19.39,17.45,0.0,0.09982983550765745,-0.010209869540555805,0.0,0.09982983550765745,-0.010209869540555805,0,0,1,0,0
601677.SH,明泰铝业,601677.SH,20251103,明泰铝业,铝,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7567471235701799,0.6949759145999334,0.6858678021086779,0.7912591177179705,0.5038480038480039,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251104,15.39,14.92,14.86,15.49,-0.03053931124106568,-0.03443794671864853,0.006497725795971299,-0.03053931124106568,-0.03443794671864853,0.006497725795971299,0,0,0,0,1
600470.SH,六国化工,600470.SH,20251104,六国化工,农药化肥,A,A_high,confirm,B,1,1,0,0,in_v32_core_only,0.7524549393949069,0.7195052508355791,0.7820559610705595,0.6357914497066617,0.13097643097643097,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251105,6.18,6.36,6.95,6.78,0.02912621359223322,0.12459546925566345,0.09708737864077688,0.02912621359223322,0.12459546925566345,0.09708737864077688,1,0,0,0,0
600996.SH,贵广网络,600996.SH,20251104,贵广网络,影视音像,C,,confirm,B,1,1,0,0,in_v32_core_only,0.6370467659750976,0.4267668974960446,0.7144971613949715,0.5350859743378447,0.4470899470899471,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251105,9.7,9.8,9.7,9.66,0.01030927835051565,0.0,-0.00412371134020606,0.01030927835051565,0.0,-0.00412371134020606,0,0,0,1,0
600108.SH,亚盛集团,600108.SH,20251105,亚盛集团,种植业,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7601852226824741,0.5779292990719996,0.8276561232765611,0.6256966170432504,0.20465367965367964,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251106,3.2,3.18,3.19,3.18,-0.006249999999999978,-0.0031250000000000444,-0.006249999999999978,-0.006249999999999978,-0.0031250000000000444,-0.006249999999999978,0,0,0,0,1
603079.SH,圣达生物,603079.SH,20251105,圣达生物,食品,A,A_mid,confirm,B,1,1,0,0,in_v32_core_only,0.7513142098819374,0.8358053130680867,0.6629866180048661,0.7888763300982753,0.45131072631072633,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251106,20.1,20.3,20.88,21.36,0.00995024875621886,0.03880597014925358,0.06268656716417897,0.00995024875621886,0.03880597014925358,0.06268656716417897,0,1,0,0,0
601226.SH,华电科工,601226.SH,20251106,华电科工,建筑工程,A,A_high,confirm,B,1,1,0,0,in_v32_core_only,0.7521798999960256,0.6167672000642326,0.7120235198702352,0.7342524580803884,0.5561688311688312,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251107,7.71,7.72,8.49,8.33,0.0012970168612191912,0.10116731517509736,0.08041504539559008,0.0012970168612191912,0.10116731517509736,0.08041504539559008,1,0,0,0,0
603048.SH,浙江黎明,603048.SH,20251106,浙江黎明,汽车配件,C,,confirm,B,1,1,0,0,in_v32_core_only,0.738966658537476,0.5754093076874267,0.7484894566098945,0.7157323802086895,0.8245069745069745,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251107,21.2,20.66,21.0,20.91,-0.025471698113207486,-0.009433962264150941,-0.013679245283018782,-0.025471698113207486,-0.009433962264150941,-0.013679245283018782,0,0,0,1,0
600125.SH,铁龙物流,600125.SH,20251107,铁龙物流,铁路,G,,confirm,B,1,1,0,0,in_v32_core_only,0.6964630560894555,0.4511203939328803,0.6742295214922952,0.6762521306162204,0.10986050986050985,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251110,6.65,6.63,6.71,6.76,-0.00300751879699257,0.009022556390977376,0.016541353383458635,-0.00300751879699257,0.009022556390977376,0.016541353383458635,0,0,0,0,1
603803.SH,瑞斯康达,603803.SH,20251107,瑞斯康达,通信设备,G,,confirm,B,1,1,0,0,in_v32_core_only,0.6839081723450137,0.7532070976429301,0.7387976480129764,0.5288913658614407,0.147979797979798,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251110,9.77,9.69,9.54,9.82,-0.008188331627430934,-0.023541453428863934,0.005117707267144445,-0.008188331627430934,-0.023541453428863934,0.005117707267144445,0,0,0,0,1
600510.SH,黑牡丹,600510.SH,20251110,黑牡丹,全国地产,A,A_high,confirm,B,1,1,0,0,in_v32_core_only,0.7695151994938887,0.8026026626216509,0.6585766423357663,0.8235317130454287,0.5116161616161616,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251111,9.15,9.75,9.55,9.99,0.06557377049180313,0.04371584699453557,0.09180327868852456,0.06557377049180313,0.04371584699453557,0.09180327868852456,1,0,0,0,0
601121.SH,宝地矿业,601121.SH,20251110,宝地矿业,普钢,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7328235743008711,0.7330152009094687,0.6025547445255475,0.868789462131108,0.2836099086099086,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251111,8.07,7.87,7.78,7.88,-0.024783147459727428,-0.035935563816604676,-0.023543990086741018,-0.024783147459727428,-0.035935563816604676,-0.023543990086741018,0,0,0,1,0
600343.SH,航天动力,600343.SH,20251111,航天动力,机械基件,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7416057716517425,0.620704772878716,0.6338503649635037,0.8229592984829893,0.4731842231842232,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251112,16.31,17.05,16.84,16.6,0.04537093807480086,0.032495401594114126,0.017780502759043637,0.04537093807480086,0.032495401594114126,0.017780502759043637,0,0,0,0,1
600808.SH,马钢股份,600808.SH,20251111,马钢股份,普钢,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7147747483901874,0.48638488740027,0.6432532441200324,0.7467130574237806,0.3847282347282347,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251112,4.3,4.24,4.36,4.32,-0.013953488372092981,0.013953488372093092,0.0046511627906977715,-0.013953488372092981,0.013953488372093092,0.0046511627906977715,0,0,0,1,0
600108.SH,亚盛集团,600108.SH,20251112,亚盛集团,种植业,G,,confirm,B,1,1,0,0,in_v32_core_only,0.7489567985483898,0.4922178255394074,0.7682278994322789,0.7318121123358031,0.1208994708994709,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251113,3.25,3.27,3.27,3.32,0.006153846153846176,0.006153846153846176,0.021538461538461506,0.006153846153846176,0.006153846153846176,0.021538461538461506,0,0,0,0,1
601968.SH,宝钢包装,601968.SH,20251112,宝钢包装,广告包装,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7779629810555371,0.4088249683077166,0.8272201946472019,0.6905980539272311,0.20085377585377584,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251113,5.72,5.67,5.56,5.51,-0.00874125874125875,-0.027972027972028024,-0.036713286713286664,-0.00874125874125875,-0.027972027972028024,-0.036713286713286664,0,0,0,1,0
600201.SH,生物股份,600201.SH,20251113,生物股份,农业综合,A,A_low,confirm,B,1,1,0,0,in_v32_core_only,0.8121383629967508,0.5431855249416409,0.7604724249797242,0.8265239198780345,0.37098364598364597,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251114,11.78,11.93,12.03,12.09,0.012733446519524572,0.021222410865874286,0.026315789473684292,0.012733446519524572,0.021222410865874286,0.026315789473684292,0,0,1,0,0
603889.SH,新澳股份,603889.SH,20251113,新澳股份,纺织,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7914093854269328,0.6595418856242515,0.749249797242498,0.7409260398786583,0.4307118807118807,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251114,8.37,8.27,8.33,8.03,-0.01194743130226994,-0.004778972520907865,-0.04062126642771802,-0.01194743130226994,-0.004778972520907865,-0.04062126642771802,0,0,0,1,0
600157.SH,永泰能源,600157.SH,20251114,永泰能源,火力发电,C,,confirm,B,1,1,0,0,in_v32_core_only,0.8122111116216568,0.5091318222012712,0.8203416463909164,0.7475406961192498,0.1187830687830688,1.0,1,,schemeB:v32_core;path=B;priority_tag=0,20251117,1.78,1.79,1.71,1.66,0.00561797752808979,-0.0393258426966292,-0.0674157303370787,0.00561797752808979,-0.0393258426966292,-0.0674157303370787,0,0,0,1,0
600686.SH,金龙汽车,600686.SH,20251114,金龙汽车,汽车整车,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7529906578850324,0.8965184859844965,0.6677311435523114,0.7887742104575023,0.15824915824915825,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251117,16.26,15.83,15.02,14.74,-0.026445264452644612,-0.07626076260762615,-0.09348093480934816,-0.026445264452644612,-0.07626076260762615,-0.09348093480934816,0,0,0,1,0
600361.SH,创新新材,600361.SH,20251117,创新新材,铝,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7950549786460216,0.678826659925058,0.781706204379562,0.6966680340994554,0.12858345358345358,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251118,4.66,4.53,4.5,4.49,-0.027896995708154515,-0.03433476394849788,-0.03648068669527893,-0.027896995708154515,-0.03433476394849788,-0.03648068669527893,0,0,0,1,0
605255.SH,天普股份,605255.SH,20251117,天普股份,汽车配件,A,A_high,confirm,B,1,1,0,0,in_v32_core_only,0.7870810131073434,0.8498646351377241,0.6615774533657744,0.7485561529077739,0.5447450697450698,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251118,104.19,113.84,119.41,109.99,0.09261925328726361,0.14607927824167377,0.055667530473173965,0.09261925328726361,0.14607927824167377,0.055667530473173965,1,0,0,0,0
600100.SH,同方股份,600100.SH,20251118,同方股份,IT设备,C,,confirm,B,1,1,0,0,in_v32_core_only,0.7716235992086967,0.8520202481026286,0.7360604217356042,0.7442540114360563,0.2682419432419433,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251119,9.09,8.98,8.73,8.32,-0.012101210121012063,-0.03960396039603953,-0.08470847084708466,-0.012101210121012063,-0.03960396039603953,-0.08470847084708466,0,0,0,1,0
601360.SH,三六零,601360.SH,20251118,三六零,互联网,C,,confirm,A,1,1,1,1,in_v32_core_and_hit_v31_relaxed,0.8365632515632517,0.8969421769384447,0.6245640713706406,0.8424767086612472,0.5549182299182299,1.0,1,,schemeB:v32_core;path=A;priority_tag=1,20251119,13.9,13.63,13.01,12.61,-0.01942446043165469,-0.06402877697841736,-0.09280575539568348,-0.01942446043165469,-0.06402877697841736,-0.09280575539568348,0,0,0,1,0
603190.SH,亚通精工,603190.SH,20251118,亚通精工,汽车配件,G,,confirm,B,1,1,1,1,in_v32_core_and_hit_v31_relaxed,0.8313336980808129,0.7626798361348702,0.794059205190592,0.8166534241596586,0.3481962481962482,1.0,2,,schemeB:v32_core;path=B;priority_tag=1,20251119,25.68,26.24,26.41,25.88,0.02180685358255441,0.028426791277258667,0.007788161993769416,0.02180685358255441,0.028426791277258667,0.007788161993769416,0,0,0,0,1
601398.SH,工商银行,601398.SH,20251119,工商银行,银行,G,,confirm,B,1,1,0,0,in_v32_core_only,0.6941637574624951,0.5846570916869788,0.8121553122465531,0.48733279835524224,0.12230639730639731,2.0,3,,schemeB:v32_core;path=B;priority_tag=0,20251120,8.21,8.27,8.25,8.2,0.0073081607795368875,0.004872107186357999,-0.0012180267965896663,0.0073081607795368875,0.004872107186357999,-0.0012180267965896663,0,0,0,0,1
601988.SH,中国银行,601988.SH,20251119,中国银行,银行,A,A_mid,confirm,B,1,1,0,0,in_v32_core_only,0.7320297876572678,0.7228822413396927,0.8101125304136252,0.4968339732678885,0.12230639730639731,1.0,2,,schemeB:v32_core;path=B;priority_tag=0,20251120,5.99,6.24,6.29,6.17,0.04173622704507518,0.05008347245409017,0.03005008347245397,0.04173622704507518,0.05008347245409017,0.03005008347245397,0,1,0,0,0
