ts_code,trade_date,quadrant,selection_state,a_subtype,score_trend_axis,score_platform_axis,score_chip_axis,score_industry_axis,score_total
600763.SH,20260112,missed_A,missed_A,mixed_A,0.15989680202556633,0.4548614741244119,0.1744599956336103,0.651247207743857,0.26673662849520546
600785.SH,20260112,missed_A,missed_A,mixed_A,0.28707889596986746,0.6044432828018819,0.5615350714880932,0.8010052122114668,0.4645183259688652
600868.SH,20260112,missed_A,missed_A,steady_structure_A,0.3663404101348949,0.7089127025614218,0.7156299815621334,0.48299826259617773,0.5054187101035497
600995.SH,20260112,missed_A,missed_A,mixed_A,0.27184531857884237,0.5878724516466283,0.3651288010646419,0.48299826259617773,0.35844184410967117
601069.SH,20260112,missed_A,missed_A,chip_support_A,0.5077221217480664,0.33337689492943023,0.637415500933705,0.2661640605609332,0.48647723468454246
601168.SH,20260112,missed_A,missed_A,chip_support_A,0.49056823783973336,0.4572922111866179,0.7279152358761726,0.4267498138495905,0.5370046210850101
603005.SH,20260112,missed_A,missed_A,mixed_A,0.3404360075174491,0.6232357553580763,0.33131673323025146,0.7315711094564408,0.42510642902056117
603022.SH,20260112,missed_A,missed_A,steady_structure_A,0.4792557168812022,0.6969419759539989,0.6806446557447474,0.8157110945644082,0.6018398841568491
603078.SH,20260112,missed_A,missed_A,high_momentum_frontline_A,0.697374401215051,0.26596968112911656,0.580981928450189,0.7315711094564408,0.6302653172514505
603166.SH,20260112,missed_A,missed_A,mixed_A,0.17768099765109663,0.7883167799268165,0.303914911877855,0.8545855050881112,0.3718387305509104
603283.SH,20260112,missed_A,missed_A,mixed_A,0.3782587395894945,0.5384997386304233,0.44217449804705355,0.8785368577810871,0.48530349683671603
603618.SH,20260112,missed_A,missed_A,mixed_A,0.3264704593831238,0.6068478829064297,0.30009048798980786,0.8876582278481012,0.43209137415687204
603823.SH,20260112,missed_A,missed_A,mixed_A,0.18426017719086016,0.6391531625718766,0.5311639213245727,0.36383097542814596,0.3434110314979828
603889.SH,20260112,selected_A,selected_A,mixed_A,0.6569664920501799,0.5490852064819655,0.7637991915999487,0.5914619012161827,0.6630608497557011
603929.SH,20260112,selected_A,selected_A,mixed_A,0.9078486602106028,0.49911134343962354,0.8048932506895133,0.4831223628691983,0.7775271315520218
603988.SH,20260112,missed_A,missed_A,mixed_A,0.09399637519985173,0.7678254051228436,0.14749759406609048,0.8876582278481012,0.293803860805948
605118.SH,20260112,missed_A,missed_A,mixed_A,0.6205915065806947,0.7522216414009408,0.3782279583952368,0.9286113179448995,0.6193666047209856
605136.SH,20260112,missed_A,missed_A,steady_structure_A,0.28001624808068076,0.7547830632514374,0.6562164498060351,0.41260238272524197,0.4414309002257792
605155.SH,20260112,missed_A,missed_A,mixed_A,0.31915895231117475,0.17843700993204392,0.6718197261471102,0.4420141474311243,0.4116802308002379
000400.SZ,20260113,missed_A,missed_A,chip_support_A,0.40625342678597914,0.324594877156299,0.6780474282848654,0.8173554231819311,0.5277013716571255
000600.SZ,20260113,missed_A,missed_A,mixed_A,0.2271714375811423,0.6399372713016205,0.4591742290392761,0.3237776123107471,0.34093964502716434
000672.SZ,20260113,missed_A,missed_A,mixed_A,0.6503022413866195,0.31719811813904863,0.5782517576439393,0.1891908662199057,0.5298125018511853
000700.SZ,20260113,missed_A,missed_A,mixed_A,0.7368494128983452,0.16518557239937273,0.5475791940045136,0.5116654256639365,0.5985878760398288
000899.SZ,20260113,missed_A,missed_A,mixed_A,0.16308553431407738,0.542485624673288,0.5043877405669908,0.3237776123107471,0.31045490661272723
000975.SZ,20260113,missed_A,missed_A,mixed_A,0.5276918108968462,0.6890747516989022,0.5448273652952746,0.48821047406304297,0.5421917930515885
002028.SZ,20260113,missed_A,missed_A,mixed_A,0.31368121859673953,,,0.8173554231819311,
002094.SZ,20260113,missed_A,missed_A,mixed_A,0.4904603021127612,,,0.35247580044676097,
002150.SZ,20260113,missed_A,missed_A,mixed_A,0.013631633046336182,,,0.38495904690990324,
002350.SZ,20260113,missed_A,missed_A,mixed_A,0.03893524259154946,,,0.8173554231819311,
002356.SZ,20260113,missed_A,missed_A,mixed_A,0.1766087007494993,,,0.15397741375031027,
002782.SZ,20260113,missed_A,missed_A,mixed_A,0.25357702382020275,,,0.16486721270786797,
002919.SZ,20260113,missed_A,missed_A,mixed_A,0.4928410634267749,,,0.6514023330851328,
600251.SH,20260113,missed_A,missed_A,steady_structure_A,0.5933048734040461,0.6328802927339257,0.612946079467823,0.14662447257383968,0.5351706567284473
600312.SH,20260113,missed_A,missed_A,mixed_A,0.3671996482757489,0.3974647151071615,0.6306587045370794,0.8173554231819311,0.5036142852601502
600362.SH,20260113,selected_A,selected_A,mixed_A,0.9010293618135574,0.3345269210663879,0.7732370506078019,0.3458364358401589,0.7291521010413918
600406.SH,20260113,missed_A,missed_A,mixed_A,0.22040850949386132,0.3915838996340826,0.4014232498282817,0.8173554231819311,0.372321770644699
600517.SH,20260113,missed_A,missed_A,mixed_A,0.2911493761562157,0.5343962362780972,0.3661299848083744,0.16719409282700423,0.31562592183206184
600667.SH,20260113,missed_A,missed_A,mixed_A,0.31131374078573,0.4350235232618923,0.33276772473002814,0.1909282700421941,0.3109903944078904
600800.SH,20260113,missed_A,missed_A,mixed_A,0.017281122932680065,0.7121275483533716,0.29344628531079087,0.44161082154380743,0.21945651086094603
600966.SH,20260113,missed_A,missed_A,mixed_A,0.5214007153176583,0.6532148457919498,0.5187729216880734,0.1769669893273765,0.48226012105914895
601016.SH,20260113,missed_A,missed_A,mixed_A,0.06038741815064308,0.41979874542603235,0.1711508127687878,0.23358773889302556,0.14999944764407558
601669.SH,20260113,missed_A,missed_A,mixed_A,0.19593412801026044,0.3997647673810768,0.15679234860216473,0.3553921568627451,0.23045045142319084
601877.SH,20260113,missed_A,missed_A,mixed_A,0.24161993989691102,0.32161526398327234,0.47509431503415556,0.8173554231819311,0.3943483885826113
603061.SH,20260113,selected_A,selected_A,mixed_A,0.8995336943351729,0.1523000522739153,0.7827057880163958,0.1909282700421941,0.6893125399054061
603130.SH,20260113,missed_A,missed_A,mixed_A,0.763311015751065,0.6098797699947727,0.7605702104432432,0.32517374038222885,0.6815620985431549
603308.SH,20260113,missed_A,missed_A,mixed_A,0.07131018799417765,0.40763199163617353,0.8264940120151592,0.38495904690990324,0.3407856532009815
603530.SH,20260113,missed_A,missed_A,mixed_A,0.24415158749721985,0.3700470465237846,0.589925259799013,0.8173554231819311,0.42916512682803126
603556.SH,20260113,missed_A,missed_A,chip_support_A,0.41228935671112676,0.46706743335075795,0.626806883157305,0.427680565897245,0.4737052273645522
603568.SH,20260113,missed_A,missed_A,mixed_A,0.6680734010472118,0.6170151594354417,0.5495913451929859,0.14978902953586498,0.5556044071957763
603690.SH,20260113,missed_A,missed_A,mixed_A,0.28715402231302556,0.38233141662310505,0.34437345084882154,0.1909282700421941,0.29654275603735775
603861.SH,20260113,missed_A,missed_A,chip_support_A,0.5597217168738268,0.5056455828541557,0.6047062632973659,0.8173554231819311,0.6042052960239601
603867.SH,20260113,missed_A,missed_A,mixed_A,0.10772698950889166,0.8426555148980659,0.15508617909378564,0.44161082154380743,0.24314221424926996
605336.SH,20260113,missed_A,missed_A,mixed_A,0.744188645419783,0.3227130162049137,0.6217911005593939,0.3114606602134525,0.6065324985022492
000035.SZ,20260114,missed_A,missed_A,mixed_A,0.025212132183556668,0.7530318870883428,0.4120856417822348,0.3168590220898486,0.2384595185596486
000060.SZ,20260114,missed_A,missed_A,mixed_A,0.7715112016271715,0.2902901202300052,0.6904211172435081,0.4132849342268553,0.6493826322814916
000657.SZ,20260114,selected_A,selected_A,mixed_A,0.9026108907222459,0.469315211709357,0.8997744488293469,0.5993732936212459,0.8130865727825822
000778.SZ,20260114,missed_A,missed_A,mixed_A,0.30035079304492573,0.6046262415054888,0.6805807986644573,0.49469471332836934,0.45498742733838143
000887.SZ,20260114,missed_A,missed_A,mixed_A,0.24736332852773,0.7792995295347621,0.5310047577377283,0.6525192355423182,0.43224069198312104
001287.SZ,20260114,missed_A,missed_A,mixed_A,0.3769967206874354,0.6049398849973863,0.5963488862694722,0.7062236286919831,0.5040131147146218
002066.SZ,20260114,missed_A,missed_A,mixed_A,0.08147569148206574,0.5077888133821222,,0.30966120625465376,
002121.SZ,20260114,missed_A,missed_A,mixed_A,0.33952699909656714,0.4546523784631469,,0.38495904690990324,
002849.SZ,20260114,missed_A,missed_A,mixed_A,0.8568560238000246,0.4350757971772085,,0.38495904690990324,
600067.SH,20260114,missed_A,missed_A,steady_structure_A,0.18862850418498647,0.718086774699425,0.6251562713034565,0.7145073219161082,0.4295880956757161
600141.SH,20260114,missed_A,missed_A,mixed_A,0.8190283287369924,0.41936748562467324,0.7855416885005707,0.2818627450980392,0.690115746820812
600219.SH,20260114,missed_A,missed_A,mixed_A,0.8254383808776952,0.42182435964453735,0.8057578889327197,0.24531521469347234,0.6931383808405022
600316.SH,20260114,missed_A,missed_A,mixed_A,0.7798531118164562,0.15726607422895972,0.32582734753872744,0.3885889798957558,0.5453983472001693
600331.SH,20260114,missed_A,missed_A,mixed_A,0.6823661605077453,0.663016204913748,0.7182263720393989,0.2818627450980392,0.629320705519803
600426.SH,20260114,missed_A,missed_A,mixed_A,0.7085194440565055,0.5798484056455828,0.6174683630348738,0.2818627450980392,0.6088910651162354
600549.SH,20260114,selected_A,selected_A,mixed_A,0.852392642200867,0.2856508102456874,0.8397297852466874,0.5993732936212459,0.7545998424798609
600988.SH,20260114,missed_A,missed_A,mixed_A,0.05961135941269512,0.6013068478829064,0.8339083873245788,0.3650719781583519,0.3531742580495357
601339.SH,20260114,missed_A,missed_A,mixed_A,0.5677806230707356,0.56299006795609,0.5021374580462463,0.3341710101762224,0.5158493343689717
603009.SH,20260114,missed_A,missed_A,mixed_A,0.64538403147964,0.28180867746994254,0.3318522300150258,0.6525192355423182,0.5317138263219183
603187.SH,20260114,missed_A,missed_A,steady_structure_A,0.24224725514848322,0.6168060637741767,0.5798400846932541,0.5703338297344254,0.4133143295851366
603233.SH,20260114,missed_A,missed_A,mixed_A,0.3461153643927739,0.3517773131207527,0.43332755267769124,0.5486473070240754,0.39886439773149635
603319.SH,20260114,missed_A,missed_A,mixed_A,0.05364429982360713,0.31210141139571346,0.36847476423099246,0.6525192355423182,0.24802886744047076
603759.SH,20260114,missed_A,missed_A,mixed_A,0.15699021655621503,0.6622059592263461,0.4171868435406493,0.2864234301315463,0.2919759296056364
603799.SH,20260114,missed_A,missed_A,mixed_A,0.7958548775338231,0.28353371667537897,0.7087770416763369,0.5993732936212459,0.6933810648967206
603938.SH,20260114,missed_A,missed_A,high_momentum_frontline_A,0.846286080078918,0.1142707788813382,0.54156249557553,0.6423119880863738,0.6663075400344315
605111.SH,20260114,missed_A,missed_A,mixed_A,0.38333441864891044,0.7526921066387872,0.2782357532847461,0.3372114668652271,0.38707707833930455
000422.SZ,20260115,missed_A,missed_A,mixed_A,0.44186548431941414,0.3716152639832724,0.5164927307277517,0.676656738644825,0.48871596203669593
001979.SZ,20260115,missed_A,missed_A,mixed_A,0.21631175771693845,0.3858599059069524,0.3448890673408835,0.3518242740134028,0.2857377773863958
002079.SZ,20260115,missed_A,missed_A,mixed_A,0.29403390401580876,0.6520125457396759,,0.8025564656242243,
002130.SZ,20260115,missed_A,missed_A,mixed_A,0.5724209527230518,0.4390486147412441,,0.8025564656242243,
002346.SZ,20260115,missed_A,missed_A,mixed_A,0.63537670610596,0.7091479351803449,,0.8025564656242243,
