trade_date,ts_code,name,industry,event_type_candidate,candidate_condition_count,pct_chg,vol_ratio20,close_pos,platform_range_20,entry_date,entry_possible,max_favorable_excursion,max_adverse_excursion
20260109,603602.SH,纵横通信,通信设备,breakout_strong,5,1.01,1.3987403735744814,0.9130434782608716,0.07754010695187166,20260112,True,0.17549668874172197,-0.0013245033112582183
20260109,001216.SZ,华瓷股份,家居用品,breakout_strong,5,2.11,1.2496161714026193,0.6949152542372885,0.06984667802385011,20260112,True,0.1318435754189946,-0.017318435754189898
20260109,600797.SH,浙大网新,软件服务,breakout_strong,4,2.41,2.0633438586506525,0.9032258064516094,0.10426540284360203,20260112,True,0.10303587856485752,-0.011039558417663242
20260109,002206.SZ,海利得,化纤,trend_high_like,4,0.49,1.9762302893889128,0.5199999999999996,0.12,20260112,True,0.15171288743882538,-0.004893964110929905
20260109,002881.SZ,美格智能,元器件,breakout_strong,4,2.41,1.870543252640285,0.9333333333333371,0.0996735582154517,20260112,True,0.11143151390319272,-0.02162718846549938
20260109,600763.SH,通策医疗,医疗保健,breakout_strong,4,1.02,1.7545416961935862,0.8484848484848472,0.0330438977327544,20260112,True,0.14347305389221554,-0.00023952095808377205
20260109,600088.SH,中视传媒,影视音像,breakout_strong,4,2.3,1.7359275895290627,0.9772727272727237,0.04973037747153995,20260112,True,0.1380116959064328,-0.0005847953216374657
20260109,002045.SZ,国光电器,元器件,breakout_strong,4,2.0,1.6659475345522805,0.9677419354838716,0.0717703349282297,20260112,True,0.10154673839946193,-0.0026899798251512896
20260109,002856.SZ,美芝股份,装修装饰,trend_high_like,4,4.9,1.1108029365502439,0.8539325842696621,0.13674560733384256,20260112,True,0.15037593984962405,0.0
20260109,002046.SZ,国机精工,机械基件,trend_high_like,4,10.01,1.0646058264295182,1.0,0.27318825269385166,20260112,True,0.1220657276995305,-0.04592774035517455
20260109,002331.SZ,皖通科技,软件服务,trend_high_like,3,0.65,1.3016300090052633,0.8076923076923116,0.11889596602972391,20260112,True,0.13155080213903747,-0.007486631016042855
20260108,603496.SH,恒为科技,IT设备,breakout_like,6,5.54,4.2697382328032205,0.5523465703971111,0.125645438898451,20260109,True,0.3530821917808218,-0.011643835616438336
20260108,600133.SH,东湖高新,环境保护,breakout_strong,6,5.55,3.832656991141302,0.7671232876712325,0.05466237942122184,20260109,True,0.15784008307372788,-0.0010384215991694479
20260108,000555.SZ,神州信息,软件服务,breakout_like,6,5.53,3.4778345673543076,0.5625000000000007,0.11644997173544377,20260109,True,0.12458471760797352,-0.012181616832779518
20260108,603272.SH,联翔股份,家居用品,breakout_strong,6,6.44,3.0128990327282392,0.6852791878172582,0.12790123456790123,20260109,True,0.12607861936720988,-0.007670182166826467
20260108,600850.SH,电科数字,软件服务,breakout_like,6,6.52,1.9335740670235173,0.6622950819672129,0.1784565916398714,20260109,True,0.14077362079898537,-0.01553582752060867
20260108,002171.SZ,楚江新材,铜,breakout_strong,6,4.94,1.7353603875683732,0.9540229885057461,0.1803865425912671,20260109,True,0.13086770981507811,-0.026315789473684292
20260108,002222.SZ,福晶科技,元器件,breakout_strong,6,8.2,1.7061495434699896,0.753488372093023,0.14279169211973122,20260109,True,0.19327994975663376,-0.03171612498037357
20260108,600825.SH,新华传媒,出版业,breakout_like,5,4.37,3.535273732913079,0.6470588235294121,0.08320726172465971,20260109,True,0.14932126696832593,-0.0015082956259426794
20260108,000409.SZ,云鼎科技,软件服务,breakout_strong,5,3.48,2.7270010551219492,0.7619047619047628,0.0842013888888888,20260109,True,0.25589519650655035,0.0
20260108,002054.SZ,德美化工,染料涂料,breakout_like,5,4.08,2.6582215403941447,0.6346153846153852,0.08857509627727861,20260109,True,0.19437340153452687,-0.01662404092071612
20260108,600640.SH,国脉文化,影视音像,breakout_strong,5,5.28,2.5648300436832874,0.7222222222222232,0.0887035633055345,20260109,True,0.21056493030080703,-0.0022010271460015662
20260108,002857.SZ,三晖电气,电器仪表,trend_high_like,5,6.8,2.3538002982024784,0.8216216216216208,0.09191685912240179,20260109,True,0.1277287505805853,-0.013005109150023286
20260108,600676.SH,交运股份,汽车配件,trend_high_like,5,3.18,2.1548529649137245,0.8461538461538459,0.11631663974151868,20260109,True,0.6016129032258064,-0.004838709677419395
20260108,002279.SZ,久其软件,软件服务,breakout_strong,5,9.95,2.0396934992482576,1.0,0.14942528735632174,20260109,True,0.13686534216335544,-0.01876379690949226
20260108,603927.SH,中科软,软件服务,breakout_like,5,1.18,1.463870469237521,0.6470588235294191,0.06822810590631363,20260109,True,0.10908168442415,-0.0020294266869609334
20260108,600100.SH,同方股份,IT设备,breakout_like,5,1.65,1.4026102667341664,0.6071428571428583,0.13015184381778752,20260109,True,0.10668103448275867,-0.012931034482758563
20260108,601226.SH,华电科工,建筑工程,breakout_like,5,1.95,1.3747016816404916,0.5249999999999972,0.08163265306122446,20260109,True,0.11807228915662638,0.0
20260108,600410.SH,华胜天成,软件服务,trend_high_like,4,2.88,2.1251169951449786,0.622641509433961,0.15724563206577605,20260109,True,0.2832369942196531,-0.0078822911192854
20260108,600756.SH,浪潮软件,软件服务,trend_high_like,4,3.23,1.8047509223188758,0.6702127659574448,0.12686183872624546,20260109,True,0.13045765386638597,0.0
20260108,600497.SH,驰宏锌锗,铅锌,trend_high_like,4,1.41,1.74595914798814,0.3538461538461534,0.19047619047619052,20260109,True,0.20128205128205123,-0.002564102564102555
20260108,000593.SZ,德龙汇能,供气供热,trend_high_like,4,6.32,1.441493595881942,0.978260869565216,0.20611916264090183,20260109,True,0.5393988627132411,-0.009748172217709294
20260108,603678.SH,火炬电子,元器件,trend_high_like,4,2.83,1.3974505679339682,0.8509316770186329,0.18373333333333336,20260109,True,0.11842105263157898,-0.0034210526315789913
20260108,002439.SZ,启明星辰,软件服务,breakout_strong,4,1.95,1.3958866609884937,0.771428571428571,0.08071135430916551,20260109,True,0.1546321525885559,-0.0034059945504086864
20260108,600724.SH,宁波富达,综合类,trend_high_like,4,4.08,1.1573357374575346,0.9062499999999993,0.12542372881355934,20260109,True,0.14383561643835607,-0.006849315068493178
20260108,600126.SH,杭钢股份,普钢,trend_high_like,3,1.55,1.723886047597516,0.5555555555555541,0.11252900232018549,20260109,True,0.14688601645123378,-0.001175088131609825
20260108,002181.SZ,粤传媒,出版业,trend_high_like,3,2.46,1.3785485728603495,0.7692307692307699,0.132762312633833,20260109,True,0.276502732240437,-0.005464480874317057
20260108,600397.SH,江钨装备,专用机械,trend_high_like,3,0.24,1.129008101513551,0.5312499999999993,0.21566265060240974,20260109,True,0.21271393643031788,0.0
20260107,002929.SZ,润建股份,通信设备,breakout_strong,6,9.99,6.003716497220005,1.0,0.10099337748344378,20260108,True,0.10434590778733743,-0.007059342598720542
20260107,603916.SH,苏博特,化工原料,breakout_like,6,4.98,5.575080529269466,0.5196078431372553,0.07645875251509053,20260108,True,0.16324535679374397,-0.02052785923753675
20260107,603687.SH,大胜达,广告包装,breakout_strong,6,8.32,3.0528650779559374,0.8476190476190476,0.1295180722891567,20260108,True,0.12070657507360161,0.0
20260107,002735.SZ,王子新材,塑料,breakout_like,6,5.95,2.250846277264256,0.6422018348623848,0.26424609178013103,20260108,True,0.16504854368932032,-0.02572815533980588
20260107,600226.SH,亨通股份,供气供热,breakout_like,6,5.76,2.223117903642156,0.5769230769230761,0.23302752293577988,20260108,True,0.10344827586206895,-0.003629764065335661
20260107,002703.SZ,浙江世宝,汽车配件,breakout_like,6,3.92,1.8758252795441297,0.2551020408163264,0.5108829568788501,20260108,True,0.13591465823785076,-0.035954168312919754
20260107,002335.SZ,科华数据,电气设备,breakout_strong,6,5.17,1.7858591422068437,0.7910112359550564,0.11758743030917386,20260108,True,0.10931372549019613,-0.011437908496732097
20260107,002865.SZ,钧达股份,电气设备,breakout_strong,6,7.47,1.6863548808546711,0.8032128514056218,0.40357852882703776,20260108,True,0.42253978564468975,-0.014777525170509898
20260107,605222.SH,起帆电缆,电气设备,breakout_strong,6,3.94,1.3885717182401198,0.8260869565217396,0.13531870428422152,20260108,True,0.11093831000518417,-0.013478486262311962
20260107,605588.SH,冠石科技,元器件,trend_high_like,5,3.23,2.324265433856945,0.5677083333333346,0.11363636363636366,20260108,True,0.10782478472482215,0.0
20260107,000777.SZ,中核科技,机械基件,trend_high_like,5,5.44,2.1495207792853464,0.7314049586776863,0.2988019732205779,20260108,True,0.13781818181818184,-0.004727272727272691
20260107,605288.SH,凯迪股份,电气设备,breakout_strong,5,10.0,2.134158888494751,1.0,0.15593255838307676,20260108,True,0.2141414141414142,-0.02020202020202022
20260107,002255.SZ,海陆重工,专用机械,breakout_like,5,2.8,1.3321028630691207,0.545454545454546,0.13571961222967938,20260108,True,0.12279411764705883,-0.014705882352941124
20260107,601179.SH,中国西电,电气设备,trend_high_like,5,9.97,0.9083355496309852,1.0,0.17391304347826092,20260108,True,0.26251180358829074,-0.032105760151085905
20260107,603138.SH,海量数据,软件服务,breakout_like,4,0.55,2.40400341477625,0.018867924528301508,0.08327645051194543,20260108,True,0.26558265582655816,-0.008807588075880668
20260107,002600.SZ,领益智造,元器件,trend_high_like,4,1.06,1.6451294761230277,0.36904761904762184,0.10140500916310324,20260108,True,0.16450216450216426,-0.012987012987012991
20260107,600268.SH,国电南自,电气设备,trend_high_like,4,2.01,1.4881810487755693,0.5869565217391323,0.09260908281389144,20260108,True,0.1659192825112108,-0.007174887892376636
20260107,600089.SH,特变电工,电气设备,trend_high_like,4,2.8,1.3329754691322093,0.675675675675676,0.11239193083573489,20260108,True,0.23270181219110375,-0.020593080724876422
20260107,002029.SZ,七匹狼,服饰,trend_high_like,4,3.65,0.979949850092489,0.7014925373134312,0.1658767772511848,20260108,True,0.18799999999999994,-0.009599999999999942
20260107,002090.SZ,金智科技,电气设备,trend_high_like,3,0.58,1.2400176084390873,0.6764705882352956,0.092816787732042,20260108,True,0.12489660876757647,-0.006617038875103343
20260106,601615.SH,明阳智能,电气设备,breakout_strong,6,9.98,2.586028217295157,1.0,0.14899154196486658,20260107,True,0.3438857852265673,-0.006828057107386654
20260106,600673.SH,东阳光,综合类,breakout_strong,6,4.27,1.477463212921195,0.7203389830508489,0.16749379652605462,20260107,True,0.2631154156577886,-0.01937046004842613
20260106,600722.SH,金牛化工,化工原料,breakout_strong,5,7.45,3.987881006584671,0.7843137254901971,0.10094637223974759,20260107,True,0.10681114551083604,-0.02941176470588236
20260106,600589.SH,大位科技,软件服务,breakout_strong,5,7.98,3.90875534486781,0.7551020408163278,0.13533834586466165,20260107,True,0.3668341708542715,-0.0012562814070351536
20260106,603598.SH,引力传媒,互联网,breakout_strong,5,10.01,2.532168262351717,1.0,0.19696202531645574,20260107,True,0.5183930300096806,-0.0019361084220715918
20260106,600773.SH,西藏城投,区域地产,breakout_strong,5,4.86,1.796359470113857,0.8000000000000012,0.1187500000000001,20260107,True,0.1324753974261923,-0.002271006813020504
20260106,603078.SH,江化微,半导体,breakout_strong,5,1.53,1.7157946676649338,0.8478260869565214,0.058791801510248105,20260107,True,0.24130663856691248,-0.005268703898840932
20260106,002471.SZ,中超控股,电气设备,trend_high_like,5,9.99,1.5473869117580992,1.0,0.49759036144578317,20260107,True,0.18404907975460127,-0.03558282208588959
20260106,002792.SZ,通宇通讯,通信设备,trend_high_like,5,3.38,1.1096462002695056,0.6692789968652036,0.41835213966361506,20260107,True,0.5606382978723403,0.0
20260106,603000.SH,人民网,互联网,breakout_strong,4,2.05,2.8027830175059383,0.6849315068493147,0.06720977596741345,20260107,True,0.28362720403022657,-0.005541561712846477
20260106,002027.SZ,分众传媒,广告包装,trend_high_like,4,2.9,1.378108380678375,0.8571428571428571,0.06693440428380187,20260107,True,0.11827956989247301,-0.02284946236559149
20260106,605336.SH,帅丰电器,家用电器,trend_high_like,4,1.62,1.364335273731362,0.695652173913042,0.1620648259303721,20260107,True,0.13001215066828675,-0.023086269744836074
20260106,000400.SZ,许继电气,电气设备,trend_high_like,4,1.96,1.3414786440097577,0.8906249999999997,0.07763061074319351,20260107,True,0.12028127313101411,-0.0022205773501109416
20260106,002366.SZ,融发核电,专用机械,trend_high_like,4,0.78,1.3106144007139995,0.7391304347826099,0.13375000000000004,20260107,True,0.22564102564102573,-0.0064102564102563875
20260106,603011.SH,合锻智能,专用机械,trend_high_like,4,0.4,1.2198036799997591,0.57142857142857,0.2368319876970396,20260107,True,0.26910699919549486,-0.009251810136765903
20260106,002565.SZ,顺灏股份,造纸,trend_high_like,4,4.12,1.0792028761192087,0.5573770491803282,0.4332129963898917,20260107,True,0.3183098591549296,-0.03211267605633805
20260106,600549.SH,厦门钨业,小金属,trend_high_like,4,3.14,0.9482754620066105,0.8947368421052652,0.204123244222927,20260107,True,0.1507319304666057,-0.013952424519670603
20260106,603929.SH,亚翔集成,装修装饰,trend_high_like,4,10.0,0.9018327101508727,1.0,0.43224699828473406,20260107,True,0.1465269562278182,-0.0446172046645259
20260106,603103.SH,横店影视,影视音像,trend_high_like,3,2.38,1.6852488233446665,0.6119402985074613,0.12068965517241369,20260107,True,0.11428571428571432,-0.005247813411078717
20260106,600026.SH,中远海能,水运,trend_high_like,3,2.65,1.434047228610133,0.9250000000000014,0.07290803645401829,20260107,True,0.14942528735632177,-0.019704433497536922
20260105,600120.SH,浙江东方,多元金融,breakout_strong,6,6.81,3.8617413435833083,0.6774193548387094,0.09119010819165377,20260106,True,0.1638065522620904,-0.004680187207488307
20260105,002347.SZ,泰尔股份,机械基件,breakout_strong,6,6.14,3.089845452548923,0.7486910994764403,0.4588045234248789,20260106,True,0.15632554391619657,-0.03223207091055602
20260105,600584.SH,长电科技,半导体,breakout_strong,6,4.3,2.4729097222570102,0.828571428571427,0.06325060048038424,20260106,True,0.1730569948186529,-0.013989637305699465
20260105,000561.SZ,烽火电子,通信设备,breakout_strong,6,4.58,2.4248488354989006,0.8514851485148511,0.1462450592885375,20260106,True,0.15869218500797455,-0.02631578947368407
20260105,001225.SZ,和泰机电,专用机械,breakout_strong,6,10.01,2.216455912518047,1.0,0.16784000000000004,20260106,True,0.24366262098632663,-0.00491626978030435
20260105,601336.SH,新华保险,保险,breakout_strong,6,8.87,2.050959207370927,0.969369369369369,0.12988427501701846,20260106,True,0.10292567211386405,-0.0002635740643119888
20260105,000803.SZ,山高环能,环境保护,breakout_like,6,5.17,1.9519454163941412,0.5319148936170206,0.13217623497997333,20260106,True,0.13190954773869334,-0.03768844221105527
20260105,002409.SZ,雅克科技,半导体,breakout_like,6,4.95,1.7884291867678588,0.6562499999999983,0.11234935855902554,20260106,True,0.18320512820512835,-0.010128205128205225
20260105,002025.SZ,航天电器,元器件,breakout_like,6,3.09,1.7195459098444825,0.5301507537688445,0.19190140845070414,20260106,True,0.4135235489544655,-0.009185069376587807
20260105,002379.SZ,宏桥控股,铝,breakout_like,6,5.27,1.68036285359264,0.46428571428571347,0.12725090036014405,20260106,True,0.19023437499999996,0.0
20260105,000426.SZ,兴业银锡,铅锌,breakout_strong,6,10.0,1.617655242501372,1.0,0.16910819840657926,20260106,True,0.14385964912280702,-0.02506265664160401
20260105,003009.SZ,中天火箭,航空,breakout_strong,6,8.0,1.5947923585087096,0.8488931665062553,0.27412783295136245,20260106,True,0.24274243360098824,-0.02927733168622615
20260105,601611.SH,中国核建,建筑工程,breakout_strong,6,3.71,1.2362404508255198,0.7543859649122822,0.18398268398268391,20260106,True,0.4397111913357401,-0.010108303249097395
20260105,600556.SH,天下秀,互联网,breakout_strong,5,10.05,3.384714154550435,1.0,0.1392801251956181,20260106,True,0.28358208955223874,-0.007462686567164201
20260105,603888.SH,新华网,互联网,breakout_strong,5,3.5,2.7670820229066346,0.9736842105263163,0.05487804878048772,20260106,True,0.21873442949676125,-0.004484304932735439
20260105,002354.SZ,天娱数科,互联网,breakout_strong,5,5.02,2.761925769364226,0.7906976744186053,0.09214501510574023,20260106,True,0.2128935532233882,-0.008995502248875464
20260105,002202.SZ,金风科技,电气设备,trend_high_like,5,6.96,2.7033632628627884,0.173333333333332,0.35996488147497807,20260106,True,0.6562942008486563,-0.019330504479019295
20260105,600257.SH,大湖股份,渔业,breakout_strong,5,5.25,2.6459403942231488,0.683333333333334,0.10925644916540209,20260106,True,0.14008941877794334,-0.032786885245901565
20260105,603882.SH,金域医学,医疗保健,breakout_strong,5,3.91,2.5317747053924715,0.9062499999999993,0.05959352394075096,20260106,True,0.24890387858347407,-0.005059021922428242
20260105,002400.SZ,省广集团,广告包装,breakout_like,5,4.96,2.5266300586229105,0.6500000000000011,0.12127894156560094,20260106,True,0.26496674057649683,-0.0011086474501108556
20260105,600839.SH,四川长虹,家用电器,breakout_strong,5,3.63,2.123228067331099,0.7173913043478249,0.07799145299145285,20260106,True,0.11612903225806459,-0.009677419354838679
20260105,002602.SZ,世纪华通,互联网,breakout_strong,5,8.15,1.958123318891985,0.8839285714285721,0.10502793296089381,20260106,True,0.12086720867208678,-0.0189701897018969
20260105,002517.SZ,恺英网络,互联网,breakout_strong,5,6.63,1.8725981234876077,0.8682170542635672,0.08667529107373874,20260106,True,0.14437819420783637,-0.011925042589437829
20260105,600588.SH,用友网络,软件服务,breakout_strong,5,3.09,1.8509197066306313,0.9387755102040828,0.09999999999999996,20260106,True,0.17794117647058827,-0.007352941176470562
20260105,002605.SZ,姚记科技,互联网,breakout_strong,5,2.79,1.8485378984295018,1.0,0.06119027661357925,20260106,True,0.15703517587939708,-0.01005025125628134
20260105,600760.SH,中航沈飞,航空,breakout_strong,5,3.79,1.8343095782852137,0.8607594936708867,0.08918732782369146,20260106,True,0.12650602409638556,-0.010327022375215211
20260105,600562.SH,国睿科技,通信设备,breakout_like,5,2.19,1.7674002499593957,0.39423076923076833,0.11327310632383605,20260106,True,0.20729166666666665,-0.014583333333333393
20260105,601519.SH,大智慧,软件服务,trend_high_like,5,4.35,1.7244229537915017,0.9193548387096764,0.1085383502170767,20260106,True,0.17218045112781954,0.0
20260105,002985.SZ,北摩高科,航空,breakout_strong,5,2.02,1.6856832360996001,0.7241379310344817,0.15238392022436908,20260106,True,0.11713395638629276,-0.00903426791277262
20260105,002446.SZ,盛路通信,通信设备,breakout_like,5,2.67,1.447662934990718,0.5869565217391284,0.19906976744186053,20260106,True,0.25894538606403006,-0.020715630885122294
20260105,601089.SH,福元医药,化学制药,breakout_strong,5,10.0,1.4054348270038444,1.0,0.12538461538461546,20260106,True,0.12111111111111117,-0.022962962962962963
20260105,605358.SH,立昂微,半导体,trend_high_like,5,9.99,1.3526203302713018,1.0,0.25376623376623375,20260106,True,0.1381313131313131,-0.014646464646464574
20260105,002774.SZ,快意电梯,运输设备,breakout_strong,5,10.02,1.2777791263533207,1.0,0.11639676113360327,20260106,True,0.5592417061611372,-0.006635071090047462
20260105,603169.SH,兰石重装,专用机械,trend_high_like,5,3.0,1.2692203290960555,0.5384615384615392,0.17181818181818187,20260106,True,0.30091743119266057,-0.015596330275229331
20260105,600980.SH,北矿科技,专用机械,breakout_like,5,0.96,1.2344680478419117,0.6470588235294087,0.07502168256721597,20260106,True,0.10279569892473117,-0.0021505376344086446
20260105,600855.SH,航天长峰,专用机械,trend_high_like,5,9.98,1.0531559538900201,1.0,0.2718531468531468,20260106,True,0.23456790123456783,-0.03292181069958855
20260105,002555.SZ,三七互娱,互联网,trend_high_like,5,10.0,0.8178923928912518,1.0,0.17416666666666666,20260106,True,0.14623902252768217,-0.005345551737304333
20260105,002413.SZ,雷科防务,通信设备,trend_high_like,5,10.04,0.07521750059990732,0.5,0.36254980079681276,20260106,True,0.38827586206896547,-0.020689655172413834
20260105,600880.SH,博瑞传播,广告包装,trend_high_like,4,9.92,3.2665457821978414,1.0,0.12065813528336383,20260106,True,0.2992700729927007,-0.014598540145985384
20260105,002392.SZ,北京利尔,其他建材,trend_high_like,4,4.68,2.476214209911606,0.7058823529411762,0.0888324873096447,20260106,True,0.16516129032258053,-0.006451612903225823
20260105,600967.SH,内蒙一机,运输设备,breakout_like,4,2.2,2.22207072117849,0.5875000000000025,0.09652736904061206,20260106,True,0.16666666666666674,-0.013403263403263477
20260105,000676.SZ,智度股份,互联网,breakout_strong,4,2.55,2.0659642833885683,0.9687500000000007,0.07981755986316982,20260106,True,0.1788154897494305,-0.01252847380410016
20260105,000156.SZ,华数传媒,影视音像,breakout_strong,4,2.51,1.889669448748864,0.9545454545454555,0.05721716514954491,20260106,True,0.1228978007761965,-0.002587322121604174
20260105,001373.SZ,翔腾新材,元器件,trend_high_like,4,4.74,1.7926282632416048,0.8738738738738735,0.18138847858197932,20260106,True,0.16558249556475468,-0.011827321111768097
20260105,002161.SZ,远望谷,通信设备,breakout_strong,4,2.74,1.3483759634933041,0.857142857142856,0.08187919463087252,20260106,True,0.11717709720372849,-0.007989347536617841
20260105,600446.SH,金证股份,软件服务,trend_high_like,4,0.82,1.2000117912920898,1.0,0.08552229688454492,20260106,True,0.1225886745488487,-0.0031113876789048422
20260105,600633.SH,浙数文化,互联网,trend_high_like,3,2.57,2.1973272071506926,0.9750000000000004,0.07558578987150416,20260106,True,0.1622441243366186,-0.006823351023502622
20260105,002609.SZ,捷顺科技,软件服务,trend_high_like,3,0.86,1.480874542758551,1.0,0.06503198294243083,20260106,True,0.13675213675213693,-0.0064102564102562765
20260105,000831.SZ,中国稀土,小金属,trend_high_like,3,2.91,1.4554826339064175,0.8613138686131401,0.11194496560350214,20260106,True,0.1447012283989173,-0.0029148448886112677
20260105,600602.SH,云赛智联,软件服务,trend_high_like,3,0.64,1.133407575709399,0.6818181818181789,0.11480519480519485,20260106,True,0.1200423056583817,-0.005288207297726166
20251231,603859.SH,能科科技,软件服务,breakout_strong,6,4.58,2.7522630115217788,0.6851063829787227,0.08765133171912827,20260105,True,0.12687585266030021,-0.020009095043201364
20251231,003041.SZ,真爱美家,纺织,breakout_strong,6,9.01,2.3007182425517443,0.9281524926686214,0.23741959894059775,20260105,True,0.13186191284663273,-0.03263535182041122
20251231,002943.SZ,宇晶股份,机床制造,breakout_strong,6,5.94,1.9149033605964096,0.8260869565217396,0.19123711340206181,20260105,True,0.46629069469366846,-0.035631889259164384
20251231,600266.SH,城建发展,区域地产,breakout_strong,5,9.98,3.1743808520944174,1.0,0.0942622950819672,20260105,True,0.386194029850746,-0.027985074626865725
20251231,603156.SH,养元饮品,软饮料,breakout_strong,5,9.98,3.083675702096819,1.0,0.10639802050194408,20260105,True,0.16040361864996533,-0.03375086986778009
20251231,603533.SH,掌阅科技,互联网,breakout_strong,5,10.0,2.9576912997961116,1.0,0.15710382513661197,20260105,True,0.21518987341772133,-0.015370705244122984
20251231,001231.SZ,农心科技,农药化肥,trend_high_like,5,10.01,2.8949564845878744,1.0,0.20666666666666664,20260105,True,0.2068000000000001,-0.02079999999999993
20251231,603039.SH,泛微网络,软件服务,breakout_like,5,3.3,2.8198667113194134,0.5879396984924619,0.09684053094036267,20260105,True,0.12111568700861097,-0.006177461624859548
20251231,603051.SH,鹿山新材,塑料,breakout_strong,5,3.52,2.5835148038960365,0.9396551724137928,0.09738717339667462,20260105,True,0.10796793965110796,-0.005186232909005106
20251231,600629.SH,华建集团,建筑工程,breakout_strong,5,9.98,2.3784441554232334,1.0,0.13655761024182073,20260105,True,0.18504845408398696,-0.015228426395939132
20251231,003037.SZ,三和管桩,水泥,trend_high_like,4,1.89,3.029332889848924,0.846153846153843,0.11656441717791413,20260105,True,0.11262376237623761,-0.011138613861386149
20251231,600577.SH,精达股份,电气设备,trend_high_like,4,3.67,1.1520197365093365,0.658227848101266,0.22337870296236997,20260105,True,0.1976,-0.007199999999999984
20251231,603579.SH,荣泰健康,家用电器,trend_high_like,3,1.58,1.2859911913881288,0.6847826086956498,0.09213759213759214,20260105,True,0.1837555287494974,-0.006433453960595137
20251230,603037.SH,凯众股份,汽车配件,breakout_strong,6,8.25,3.70480710611186,0.8441558441558441,0.1080139372822299,20251231,True,0.17905405405405395,-0.04054054054054068
20251230,002921.SZ,联诚精密,汽车配件,breakout_strong,6,6.03,2.761991861609609,0.7948717948717947,0.1511771995043371,20251231,True,0.15479115479115468,-0.011670761670761753
20251230,603179.SH,新泉股份,汽车配件,breakout_strong,6,7.96,1.7190682479316748,0.8726114649681533,0.14388290527478598,20251231,True,0.1179404232376331,-0.04973716134249895
20251230,002757.SZ,南兴股份,专用机械,breakout_strong,5,10.01,4.12662984985091,1.0,0.11609195402298839,20251231,True,0.3969335604770019,-0.03747870528109032
20251230,600075.SH,新疆天业,化工原料,breakout_strong,5,3.27,2.4020710239658163,0.7241379310344825,0.09000000000000004,20251231,True,0.11553784860557781,-0.02589641434262946
20251230,603926.SH,铁流股份,汽车配件,trend_high_like,5,3.6,2.071205374403106,0.8192771084337328,0.13392330383480824,20251231,True,0.11011370436864154,-0.03052064631956919
20251230,600501.SH,航天晨光,专用机械,trend_high_like,5,5.1,1.904537338627427,0.6085626911314985,0.270260747004933,20251231,True,0.24005784526391882,-0.016630513376717282
20251230,002945.SZ,华林证券,证券,trend_high_like,4,3.61,3.5567355634345286,0.4732142857142855,0.07524752475247529,20251231,True,0.30974632843791716,-0.016688918558077415
20251230,603171.SH,税友股份,软件服务,trend_high_like,4,6.18,1.7802086272601498,0.6083333333333341,0.1525145772594753,20251231,True,0.24321309036816663,-0.0037188545927854255
20251230,002315.SZ,焦点科技,互联网,trend_high_like,3,1.84,1.7878930025593773,0.25694444444444675,0.09159292035398231,20251231,True,0.13157894736842124,-0.0011343012704173594
20251230,600869.SH,远东股份,电气设备,trend_high_like,3,1.14,0.9573953881081991,0.6956521739130428,0.15222772277227728,20251231,True,0.3735849056603773,-0.015094339622641506
20251229,605155.SH,西大门,家居用品,breakout_like,6,3.99,4.855996179540817,0.4310344827586202,0.07934655775962668,20251230,True,0.14762741652021094,-0.014645577035735213
20251229,002290.SZ,禾盛新材,家用电器,breakout_strong,6,6.29,2.191480807478286,0.8056872037914691,0.1278812056737588,20251230,True,0.12883163038649492,-0.008884940026654964
20251229,600259.SH,中稀有色,小金属,breakout_like,6,3.77,2.0350085290902213,0.38479809976246965,0.14054244452271933,20251230,True,0.1433928571428571,-0.007857142857142785
20251229,601698.SH,中国卫通,电信运营,breakout_strong,6,5.97,2.0224460212084305,0.822289156626506,0.27552101730837153,20251230,True,0.5537931034482759,-0.014482758620689706
20251229,605168.SH,三人行,互联网,breakout_strong,6,10.01,1.5830337935983623,1.0,0.16727889234246968,20251230,True,0.1760806152214267,-0.018827897109520042
20251229,603667.SH,五洲新春,机械基件,breakout_strong,6,10.0,1.3169724555492006,1.0,0.22442244224422445,20251230,True,0.42405498281786924,-0.0053264604810997485
20251229,000987.SZ,越秀资本,多元金融,breakout_strong,5,9.95,4.767630955573302,1.0,0.07244501940491598,20251230,True,0.15402843601895744,-0.04265402843601884
20251229,600316.SH,洪都航空,航空,breakout_strong,5,5.15,3.421996414044842,0.812244897959183,0.11411411411411404,20251230,True,0.10119047619047605,-0.026488095238095255
20251229,000901.SZ,航天科技,汽车配件,trend_high_like,5,5.85,1.3174286854247372,0.7400722021660654,0.32247191011235954,20251230,True,0.1561032863849765,-0.016040688575899797
20251229,603216.SH,梦天家居,家居用品,trend_high_like,5,9.61,0.8696553536910515,0.9685039370078729,0.31127819548872177,20251230,True,0.11869575416373435,-0.03401360544217691
20251229,603009.SH,北特科技,汽车配件,trend_high_like,4,1.99,1.371822267845305,0.7133757961783422,0.1223053233611967,20251230,True,0.14029850746268657,-0.0025258323765786628
20251229,605086.SH,龙高股份,矿物制品,trend_high_like,4,10.0,0.5474975359708993,1.0,0.18712085860942596,20251230,True,0.13785864240727785,-0.00863074411010023
20251226,000420.SZ,吉林化纤,化纤,breakout_like,6,3.42,2.953776776847205,0.4838709677419372,0.10023866348448696,20251229,True,0.14831460674157304,-0.020224719101123556
