watch_date,ts_code,name,signal_score,close,pivot,trigger_price,stop_loss,rs20_xsec_q,box_range_pct,industry
20250704,600114.SH,东睦股份,70.96,20.57,21.02,21.06,20.29,0.8446,7.0,机械基件
20250704,600104.SH,上汽集团,70.54,17.06,16.29,16.32,15.94,0.9139,4.81,汽车整车
20250704,603648.SH,畅联股份,69.71,11.14,10.95,10.97,10.59,0.8496,6.01,仓储物流
20250704,600057.SH,厦门象屿,69.16,7.21,7.15,7.16,6.98,0.8478,4.3,仓储物流
20250707,000682.SZ,东方电子,82.58,10.37,10.46,10.48,10.27,0.8583,3.66,电气设备
20250707,600418.SH,江淮汽车,78.08,41.27,42.35,42.43,40.7,0.8378,6.91,汽车整车
20250707,600114.SH,东睦股份,71.81,20.32,21.02,21.06,20.3,0.8214,5.51,机械基件
20250707,600901.SH,江苏金租,70.81,6.4,6.39,6.4,6.2,0.8364,6.72,多元金融
20250707,600057.SH,厦门象屿,70.46,7.22,7.26,7.27,7.1,0.8251,5.4,仓储物流
20250707,601155.SH,新城控股,68.23,13.92,14.14,14.17,13.69,0.8565,6.03,区域地产
20250707,603218.SH,日月股份,65.81,12.4,13.09,13.12,12.73,0.836,7.66,电气设备
20250707,601668.SH,中国建筑,65.25,5.96,5.94,5.95,5.85,0.8068,5.2,建筑工程
20250707,600354.SH,敦煌种业,62.57,6.6,6.37,6.38,6.21,0.8296,6.21,种植业
20250708,000682.SZ,东方电子,82.55,10.38,10.46,10.48,10.27,0.8495,3.28,电气设备
20250708,600114.SH,东睦股份,78.69,21.02,20.88,20.92,20.13,0.9175,4.66,机械基件
20250708,600057.SH,厦门象屿,74.37,7.28,7.26,7.27,7.1,0.8117,4.67,仓储物流
20250708,601601.SH,中国太保,74.25,37.83,38.25,38.33,37.14,0.8326,6.24,保险
20250708,603218.SH,日月股份,69.47,12.76,13.09,13.12,12.71,0.8805,6.43,电气设备
20250708,000822.SZ,山东海化,66.52,6.02,6.18,6.19,5.96,0.8112,5.98,化工原料
20250708,600506.SH,统一股份,60.23,20.18,20.35,20.39,19.47,0.8399,5.8,石油加工
20250709,000682.SZ,东方电子,81.54,10.34,10.46,10.48,10.28,0.85,3.29,电气设备
20250709,600114.SH,东睦股份,75.66,20.71,21.15,21.19,20.42,0.8473,6.04,机械基件
20250709,603920.SH,世运电路,74.16,30.48,30.99,31.05,29.54,0.9243,7.68,元器件
20250709,600057.SH,厦门象屿,74.1,7.38,7.29,7.3,7.13,0.8382,4.88,仓储物流
20250709,603533.SH,掌阅科技,72.43,22.78,22.47,22.51,21.38,0.8874,6.89,互联网
20250709,603218.SH,日月股份,70.22,12.66,13.09,13.12,12.72,0.8706,5.85,电气设备
20250709,600869.SH,远东股份,67.43,5.29,5.32,5.33,5.16,0.8459,7.75,电气设备
20250709,000893.SZ,亚钾国际,67.32,30.94,31.23,31.29,30.24,0.8122,5.75,农药化肥
20250710,600841.SH,动力新科,74.74,6.06,6.38,6.39,6.15,0.83,5.61,汽车配件
20250710,600114.SH,东睦股份,74.28,20.76,21.21,21.25,20.52,0.8108,6.31,机械基件
20250710,600773.SH,西藏城投,74.03,10.17,10.38,10.4,10.06,0.8856,5.51,区域地产
20250710,603079.SH,圣达生物,73.16,18.0,17.99,18.03,17.36,0.845,7.17,食品
20250710,000997.SZ,新大陆,72.2,32.22,33.34,33.41,31.9,0.817,6.77,IT设备
20250710,601155.SH,新城控股,70.79,14.93,14.19,14.22,13.69,0.8838,5.43,区域地产
20250710,603218.SH,日月股份,69.57,12.68,13.09,13.12,12.74,0.8355,5.84,电气设备
20250710,000893.SZ,亚钾国际,69.32,32.1,31.44,31.5,30.43,0.825,6.2,农药化肥
20250710,605305.SH,中际联合,67.95,28.85,29.45,29.51,28.48,0.8373,7.66,工程机械
20250710,600678.SH,四川金顶,66.41,8.91,9.0,9.02,8.57,0.8245,7.63,水泥
20250711,600288.SH,大恒科技,81.74,10.49,10.55,10.57,10.27,0.9235,7.15,元器件
20250711,000997.SZ,新大陆,76.53,32.71,33.34,33.41,31.92,0.8734,6.66,IT设备
20250711,600773.SH,西藏城投,76.38,10.11,10.38,10.4,10.07,0.8556,5.54,区域地产
20250711,600841.SH,动力新科,75.78,6.04,6.38,6.39,6.15,0.8529,5.79,汽车配件
20250711,000901.SZ,航天科技,70.72,12.27,12.52,12.55,12.11,0.8019,4.48,汽车配件
20250711,600812.SH,华北制药,69.3,6.87,6.52,6.53,6.33,0.8638,5.82,化学制药
20250711,000676.SZ,智度股份,65.26,9.17,9.38,9.4,8.98,0.8215,7.2,互联网
20250711,603588.SH,高能环境,64.11,6.05,5.98,5.99,5.85,0.8046,7.6,环境保护
20250711,600410.SH,华胜天成,63.45,9.87,9.93,9.95,9.58,0.811,6.48,软件服务
20250714,600288.SH,大恒科技,83.93,10.88,10.55,10.57,10.24,0.9385,5.15,元器件
20250714,603079.SH,圣达生物,77.06,17.84,18.0,18.04,17.38,0.8396,6.73,食品
20250714,000997.SZ,新大陆,76.67,33.04,33.34,33.41,31.93,0.8501,6.6,IT设备
20250714,600841.SH,动力新科,74.8,6.07,6.38,6.39,6.15,0.8528,6.75,汽车配件
20250714,605298.SH,必得科技,73.45,14.4,14.76,14.79,14.18,0.8091,6.67,运输设备
20250714,000901.SZ,航天科技,72.69,12.3,12.52,12.55,12.1,0.8241,4.47,汽车配件
20250714,000546.SZ,金圆股份,70.09,5.21,5.2,5.21,5.02,0.8169,6.33,环境保护
20250714,600262.SH,北方股份,68.32,22.78,23.55,23.6,22.68,0.8219,7.77,专用机械
20250714,605208.SH,永茂泰,67.42,13.44,13.61,13.64,13.12,0.8355,7.66,铝
20250714,600761.SH,安徽合力,66.97,18.67,18.78,18.82,18.21,0.8077,7.02,工程机械
20250714,600739.SH,辽宁成大,66.68,11.81,11.75,11.77,11.5,0.8087,7.28,生物制药
20250715,603920.SH,世运电路,84.47,31.1,31.09,31.15,29.78,0.9353,7.85,元器件
20250715,600841.SH,动力新科,82.86,6.29,6.38,6.39,6.17,0.9066,6.52,汽车配件
20250715,605298.SH,必得科技,81.32,14.85,14.76,14.79,14.2,0.9011,6.46,运输设备
20250715,600288.SH,大恒科技,80.02,11.04,10.93,10.95,10.61,0.9481,7.43,元器件
20250715,000901.SZ,航天科技,78.5,12.75,12.52,12.55,12.12,0.8702,4.31,汽车配件
20250715,600405.SH,动力源,74.03,5.62,5.86,5.87,5.64,0.8333,7.12,电气设备
20250716,603579.SH,荣泰健康,78.97,28.83,28.62,28.68,26.84,0.9471,7.35,家用电器
20250716,603196.SH,璞源材料,77.3,17.3,17.8,17.84,17.0,0.9211,7.98,服饰
20250716,600195.SH,中牧股份,76.0,7.85,7.68,7.7,7.5,0.8318,5.22,农业综合
20250716,603005.SH,晶方科技,74.76,28.34,28.25,28.31,27.46,0.8428,4.48,半导体
20250716,600405.SH,动力源,74.35,5.73,5.86,5.87,5.64,0.8049,6.98,电气设备
20250716,600773.SH,西藏城投,74.27,9.97,10.51,10.53,10.21,0.809,6.92,区域地产
20250716,603685.SH,晨丰科技,71.38,14.22,13.97,14.0,13.5,0.85,4.85,电气设备
20250716,603338.SH,浙江鼎力,62.38,48.49,48.29,48.39,46.72,0.8605,5.38,工程机械
20250717,600391.SH,航发科技,85.92,28.96,28.39,28.45,27.34,0.8965,4.63,航空
20250717,603196.SH,璞源材料,84.12,17.49,17.8,17.84,17.1,0.9211,7.89,服饰
20250717,000576.SZ,甘化科工,81.89,10.02,9.9,9.92,9.48,0.9102,6.49,电气设备
20250717,600184.SH,光电股份,78.73,17.03,16.86,16.89,16.14,0.9266,7.16,专用机械
20250717,600389.SH,江山股份,77.34,21.6,20.52,20.56,19.67,0.9088,5.6,农药化肥
20250717,000768.SZ,中航西飞,76.7,28.71,27.77,27.83,26.99,0.84,4.01,航空
20250717,000868.SZ,安凯客车,75.4,5.91,5.9,5.91,5.75,0.8213,3.89,汽车整车
20250717,600405.SH,动力源,74.75,5.76,5.86,5.87,5.63,0.8309,6.94,电气设备
20250717,000901.SZ,航天科技,72.25,12.77,12.75,12.78,12.31,0.881,6.11,汽车配件
20250717,001208.SZ,华菱线缆,70.68,11.29,11.33,11.35,11.02,0.8291,7.35,电气设备
20250717,000065.SZ,北方国际,65.48,10.96,11.47,11.49,11.04,0.8282,5.93,建筑工程
20250717,603338.SH,浙江鼎力,63.86,48.11,49.5,49.6,48.01,0.8036,7.94,工程机械
20250717,600721.SH,百花医药,62.3,7.9,7.79,7.81,7.55,0.8054,7.47,生物制药
20250718,600391.SH,航发科技,83.91,28.9,28.99,29.05,28.0,0.897,6.71,航空
20250718,600105.SH,永鼎股份,80.67,8.95,9.32,9.34,8.85,0.8974,7.93,通信设备
20250718,603725.SH,天安新材,76.7,8.67,9.08,9.1,8.71,0.8304,6.46,塑料
20250718,603969.SH,银龙股份,75.82,7.73,7.65,7.67,7.37,0.9029,7.76,其他建材
20250718,600178.SH,东安动力,75.54,14.07,14.52,14.55,13.83,0.8587,7.96,汽车配件
20250718,603098.SH,森特股份,75.17,10.55,10.7,10.72,10.4,0.8605,4.36,装修装饰
20250718,000768.SZ,中航西飞,74.57,29.34,28.86,28.92,28.07,0.8979,7.63,航空
20250718,600501.SH,航天晨光,74.43,20.79,20.63,20.67,20.08,0.8446,4.91,专用机械
20250718,000062.SZ,深圳华强,73.9,27.25,26.95,27.0,26.07,0.804,4.22,元器件
20250718,600262.SH,北方股份,72.92,23.17,23.55,23.6,22.7,0.8541,7.64,专用机械
20250718,603588.SH,高能环境,71.27,6.2,6.14,6.15,6.0,0.8633,5.97,环境保护
20250718,603338.SH,浙江鼎力,71.01,48.65,49.5,49.6,48.2,0.8259,7.85,工程机械
20250718,000050.SZ,深天马Ａ,70.43,9.07,9.09,9.11,8.9,0.8332,7.28,元器件
20250718,600745.SH,闻泰科技,68.96,36.99,35.25,35.32,34.2,0.8879,6.33,半导体
20250718,001696.SZ,宗申动力,67.66,23.82,24.33,24.38,23.4,0.8815,6.34,摩托车
20250721,600105.SH,永鼎股份,85.03,9.16,9.32,9.34,8.89,0.8954,7.1,通信设备
20250721,600391.SH,航发科技,82.33,28.79,29.13,29.19,28.16,0.8449,7.22,航空
20250721,000519.SZ,中兵红箭,76.6,21.7,21.43,21.47,20.49,0.8995,7.7,专用机械
20250721,600262.SH,北方股份,76.12,24.14,23.55,23.6,22.69,0.8958,7.33,专用机械
20250721,605123.SH,派克新材,74.76,77.77,81.8,81.96,78.52,0.9008,7.46,航空
20250721,603098.SH,森特股份,73.99,10.76,10.85,10.87,10.54,0.8581,5.67,装修装饰
20250721,603338.SH,浙江鼎力,72.86,49.24,49.5,49.6,48.22,0.8571,7.76,工程机械
20250721,000065.SZ,北方国际,72.52,11.24,11.34,11.36,11.02,0.8426,4.63,建筑工程
20250721,603588.SH,高能环境,69.54,6.31,6.21,6.22,6.06,0.8731,6.97,环境保护
20250721,600449.SH,宁夏建材,68.98,15.06,13.93,13.96,13.57,0.8694,5.44,水泥
20250721,603508.SH,思维列控,67.97,28.7,29.55,29.61,28.61,0.823,7.91,IT设备
20250721,001208.SZ,华菱线缆,67.15,11.66,11.37,11.39,11.01,0.8662,7.03,电气设备
20250721,603530.SH,神马电力,65.98,27.48,28.58,28.64,27.59,0.8271,7.86,电气设备
20250721,605378.SH,野马电池,62.39,20.71,21.59,21.63,20.63,0.8922,7.15,电气设备
20250722,600391.SH,航发科技,83.02,28.53,29.13,29.19,28.2,0.8474,7.29,航空
20250722,603979.SH,金诚信,80.76,50.57,48.79,48.89,46.77,0.8648,6.74,铜
20250722,600405.SH,动力源,80.74,6.12,5.95,5.96,5.74,0.8456,7.68,电气设备
20250722,600105.SH,永鼎股份,80.31,8.9,9.33,9.35,8.9,0.8028,7.42,通信设备
20250722,603091.SH,众鑫股份,79.49,66.0,67.77,67.91,64.84,0.8484,7.98,家居用品
20250722,600558.SH,大西洋,76.55,5.77,5.65,5.66,5.48,0.8274,6.41,钢加工
20250722,605123.SH,派克新材,75.56,77.73,81.8,81.96,78.73,0.8547,7.46,航空
20250722,603530.SH,神马电力,72.24,27.7,27.65,27.71,26.66,0.8151,4.44,电气设备
20250722,603338.SH,浙江鼎力,72.13,49.43,49.5,49.6,48.2,0.8288,7.73,工程机械
20250722,000933.SZ,神火股份,71.15,19.39,18.1,18.14,17.59,0.8852,6.96,铝
20250722,603588.SH,高能环境,69.38,6.48,6.34,6.35,6.18,0.8898,7.56,环境保护
20250722,603577.SH,汇金通,67.53,10.29,9.75,9.77,9.48,0.8219,6.32,电气设备
20250722,605378.SH,野马电池,65.23,21.16,21.59,21.63,20.64,0.8707,6.99,电气设备
20250722,000779.SZ,甘咨询,62.98,10.22,9.85,9.87,9.59,0.8069,5.09,建筑工程
20250723,600105.SH,永鼎股份,82.43,9.07,9.33,9.35,8.88,0.8862,7.28,通信设备
20250723,600416.SH,湘电股份,77.27,13.82,13.7,13.73,13.2,0.857,6.37,电气设备
20250723,001317.SZ,三羊马,76.48,47.55,47.3,47.39,45.06,0.8233,7.19,铁路
20250723,605123.SH,派克新材,73.71,75.62,81.8,81.96,78.81,0.8115,7.67,航空
20250723,603338.SH,浙江鼎力,72.18,49.39,49.69,49.79,48.38,0.8383,8.0,工程机械
20250723,000962.SZ,东方钽业,69.64,17.98,17.69,17.73,17.16,0.8593,7.29,小金属
20250724,000677.SZ,恒天海龙,76.28,5.94,5.77,5.78,5.52,0.867,7.07,化纤
20250724,603633.SH,徕木股份,74.67,9.14,9.18,9.2,8.91,0.8187,6.24,汽车配件
20250724,603351.SH,威尔药业,74.51,29.7,30.98,31.04,29.78,0.8478,6.8,化学制药
20250724,000153.SZ,丰原药业,70.75,6.85,6.98,6.99,6.78,0.82,6.42,化学制药
20250724,600486.SH,扬农化工,64.7,64.07,63.3,63.43,61.29,0.8046,7.55,农药化肥
20250725,603508.SH,思维列控,80.82,29.17,29.55,29.61,28.73,0.8715,5.52,IT设备
20250725,000558.SZ,天府文旅,79.2,5.19,4.93,4.94,4.7,0.8866,7.51,旅游景点
20250725,603351.SH,威尔药业,77.52,29.81,30.98,31.04,29.86,0.846,6.07,化学制药
20250725,000633.SZ,合金投资,77.42,6.23,6.2,6.21,6.04,0.8182,4.49,小金属
20250725,603633.SH,徕木股份,76.33,9.42,9.2,9.22,8.92,0.8852,6.26,汽车配件
20250725,603396.SH,金辰股份,73.21,27.99,28.16,28.22,27.4,0.8132,6.04,专用机械
20250725,603636.SH,南威软件,70.61,13.63,13.69,13.72,13.15,0.8323,6.38,软件服务
20250725,603938.SH,三孚股份,69.1,15.19,15.55,15.58,15.01,0.8041,6.25,化工原料
20250725,603613.SH,国联股份,67.42,24.5,24.31,24.36,23.58,0.861,5.67,互联网
20250728,001268.SZ,联合精密,81.42,28.04,28.49,28.55,27.52,0.8264,6.7,机械基件
20250728,603508.SH,思维列控,80.92,29.54,29.55,29.61,28.72,0.8424,4.84,IT设备
20250728,603396.SH,金辰股份,80.33,28.15,28.16,28.22,27.46,0.8173,6.0,专用机械
20250728,603351.SH,威尔药业,78.83,29.88,30.98,31.04,29.87,0.8597,6.06,化学制药
20250728,000802.SZ,北京文化,76.4,5.33,5.15,5.16,5.01,0.8214,6.0,影视音像
20250728,603229.SH,奥翔药业,75.35,9.58,9.75,9.77,9.49,0.8041,6.26,化学制药
20250728,000753.SZ,漳州发展,71.87,5.69,5.89,5.9,5.65,0.8975,7.73,综合类
20250728,600222.SH,太龙药业,71.34,6.21,6.44,6.45,6.24,0.831,7.25,中成药
20250728,603520.SH,司太立,70.23,11.0,10.68,10.7,10.31,0.851,5.91,化学制药
20250728,601339.SH,百隆东方,67.81,5.44,5.45,5.46,5.32,0.8943,6.99,纺织
20250729,001268.SZ,联合精密,84.06,28.5,28.49,28.55,27.52,0.8795,6.6,机械基件
20250729,000050.SZ,深天马Ａ,80.64,9.38,9.25,9.27,9.07,0.8227,4.9,元器件
20250729,603351.SH,威尔药业,77.79,29.91,30.98,31.04,29.93,0.8259,6.05,化学制药
20250729,603207.SH,小方制药,74.93,33.24,34.18,34.25,32.7,0.8291,6.47,化学制药
20250729,000753.SZ,漳州发展,72.15,5.64,5.89,5.9,5.67,0.8523,7.8,综合类
20250729,600463.SH,空港股份,70.13,11.58,11.55,11.57,11.16,0.8432,7.51,园区开发
20250729,601339.SH,百隆东方,67.2,5.37,5.45,5.46,5.32,0.8668,6.33,纺织
20250729,605376.SH,博迁新材,64.58,42.28,40.82,40.9,38.92,0.8355,7.78,小金属
20250730,603207.SH,小方制药,80.19,35.37,34.18,34.25,32.64,0.9423,6.08,化学制药
20250730,000050.SZ,深天马Ａ,79.69,9.41,9.39,9.41,9.21,0.8418,6.06,元器件
20250730,000670.SZ,盈方微,75.07,7.71,7.98,8.0,7.68,0.8023,7.91,元器件
20250730,603636.SH,南威软件,73.73,13.63,13.95,13.98,13.42,0.87,7.34,软件服务
20250730,600119.SH,长江投资,71.19,8.44,8.85,8.87,8.59,0.8059,6.4,仓储物流
20250730,000753.SZ,漳州发展,70.99,5.69,5.89,5.9,5.67,0.8118,7.73,综合类
20250730,601339.SH,百隆东方,67.8,5.39,5.45,5.46,5.32,0.8814,6.31,纺织
20250730,001914.SZ,招商积余,65.7,13.02,12.98,13.01,12.65,0.8105,7.45,房产服务
20250731,603636.SH,南威软件,74.62,13.42,13.98,14.01,13.46,0.8868,7.0,软件服务
20250731,600498.SH,烽火通信,71.78,22.46,22.19,22.23,21.66,0.8195,3.78,通信设备
20250731,000753.SZ,漳州发展,71.61,5.56,5.89,5.9,5.67,0.8408,7.91,综合类
20250731,000014.SZ,沙河股份,70.22,12.42,12.83,12.86,12.38,0.814,7.89,全国地产
20250731,603598.SH,引力传媒,70.09,18.91,18.72,18.76,18.15,0.8354,6.24,互联网
20250731,603955.SH,大千生态,68.24,33.8,34.83,34.9,33.25,0.8363,6.3,建筑工程
20250801,001268.SZ,联合精密,83.03,28.16,29.18,29.24,28.22,0.859,7.14,机械基件
20250801,601798.SH,蓝科高新,77.82,8.53,8.48,8.5,8.24,0.8249,3.63,化工机械
20250801,600860.SH,京城股份,71.79,13.12,12.89,12.92,12.43,0.9095,7.47,专用机械
20250801,603488.SH,展鹏科技,71.22,9.02,8.62,8.64,8.28,0.894,4.66,运输设备
20250801,603955.SH,大千生态,70.35,33.99,34.8,34.87,33.29,0.8372,6.18,建筑工程
20250801,601339.SH,百隆东方,68.24,5.41,5.45,5.46,5.32,0.8104,6.1,纺织
20250801,600986.SH,浙文互联,67.32,8.75,8.88,8.9,8.56,0.8317,6.74,互联网
20250801,603912.SH,佳力图,66.35,9.51,9.55,9.57,9.24,0.8863,7.78,专用机械
20250801,603985.SH,恒润股份,66.25,16.76,17.28,17.31,16.6,0.8527,5.79,电气设备
20250801,603203.SH,快克智能,62.22,26.62,26.8,26.85,26.18,0.8299,7.29,专用机械
20250801,600976.SH,健民集团,60.72,42.66,42.06,42.14,41.18,0.8308,5.91,中成药
20250804,603680.SH,今创集团,78.75,12.77,13.1,13.13,12.58,0.8616,6.34,运输设备
20250804,601798.SH,蓝科高新,78.01,8.65,8.56,8.58,8.32,0.8289,4.51,化工机械
20250804,000042.SZ,中洲控股,76.31,8.27,8.63,8.65,8.4,0.8384,5.68,全国地产
20250804,000050.SZ,深天马Ａ,75.85,9.29,9.51,9.53,9.32,0.8225,5.49,元器件
20250804,600389.SH,江山股份,73.61,21.75,23.24,23.29,22.33,0.8207,6.67,农药化肥
20250804,603955.SH,大千生态,72.42,35.02,34.8,34.87,33.24,0.8716,6.0,建筑工程
20250804,000977.SZ,浪潮信息,69.9,54.07,57.12,57.23,55.53,0.8097,6.57,IT设备
20250804,603270.SH,金帝股份,69.26,27.2,27.1,27.15,26.42,0.8348,3.35,机械基件
20250804,600855.SH,航天长峰,67.79,14.7,14.38,14.41,13.85,0.8116,5.51,专用机械
20250804,603912.SH,佳力图,66.82,9.45,9.55,9.57,9.25,0.8452,7.83,专用机械
20250804,603211.SH,晋拓股份,65.39,19.45,18.68,18.72,18.04,0.8366,4.11,汽车配件
20250804,001207.SZ,联科科技,63.83,26.38,25.49,25.54,24.61,0.8762,7.54,化工原料
20250805,603680.SH,今创集团,83.21,12.84,13.1,13.13,12.66,0.8721,5.3,运输设备
20250805,601798.SH,蓝科高新,79.97,8.75,8.68,8.7,8.45,0.8639,5.83,化工机械
20250805,000050.SZ,深天马Ａ,77.02,9.44,9.51,9.53,9.31,0.8402,5.4,元器件
20250805,600389.SH,江山股份,73.13,21.96,23.24,23.29,22.32,0.8716,7.6,农药化肥
20250805,603270.SH,金帝股份,72.09,27.26,27.28,27.33,26.63,0.8289,4.0,机械基件
20250805,605077.SH,华康股份,71.16,17.98,18.63,18.67,18.06,0.822,7.23,食品
20250805,600499.SH,科达制造,69.6,11.18,11.09,11.11,10.74,0.8443,5.64,专用机械
20250805,603798.SH,康普顿,69.5,11.81,12.26,12.28,11.85,0.8116,7.28,石油加工
20250805,603912.SH,佳力图,68.39,9.42,9.55,9.57,9.28,0.8216,7.86,专用机械
20250805,600855.SH,航天长峰,67.88,15.01,14.76,14.79,14.2,0.8694,7.93,专用机械
20250805,600630.SH,龙头股份,66.71,8.98,8.86,8.88,8.63,0.8407,5.01,服饰
20250805,603829.SH,洛凯股份,66.39,18.93,18.27,18.31,17.6,0.8484,5.65,电气设备
20250805,603048.SH,浙江黎明,65.88,19.38,19.65,19.69,18.86,0.8066,5.78,汽车配件
20250805,000029.SZ,深深房Ａ,65.53,20.07,19.6,19.64,18.98,0.8166,6.18,区域地产
20250805,600867.SH,通化东宝,65.32,8.59,8.53,8.55,8.32,0.8311,4.19,生物制药
20250806,603680.SH,今创集团,85.78,13.12,13.1,13.13,12.66,0.9103,5.18,运输设备
20250806,000050.SZ,深天马Ａ,81.22,9.48,9.51,9.53,9.32,0.8229,5.17,元器件
20250806,600389.SH,江山股份,79.12,22.22,23.24,23.29,22.41,0.8753,7.52,农药化肥
20250806,601798.SH,蓝科高新,79.12,8.74,8.78,8.8,8.55,0.807,6.98,化工机械
20250806,603798.SH,康普顿,77.56,12.03,12.26,12.28,11.89,0.8462,7.15,石油加工
20250806,603270.SH,金帝股份,76.24,27.72,27.35,27.4,26.71,0.8407,4.18,机械基件
20250806,603048.SH,浙江黎明,74.24,19.68,19.6,19.64,18.94,0.8366,5.44,汽车配件
20250806,603915.SH,国茂股份,73.51,16.16,15.94,15.97,15.35,0.9203,7.98,机械基件
20250806,603912.SH,佳力图,67.63,9.45,9.55,9.57,9.27,0.8006,7.83,专用机械
20250806,603660.SH,苏州科达,65.41,7.92,7.53,7.55,7.3,0.8466,5.81,IT设备
20250806,603662.SH,柯力传感,64.83,69.49,66.88,67.01,64.51,0.8703,5.76,电器仪表
20250806,603005.SH,晶方科技,64.32,30.35,29.46,29.52,28.49,0.8425,5.47,半导体
20250806,000837.SZ,秦川机床,61.48,12.94,12.58,12.61,12.21,0.8211,5.56,机床制造
20250807,603680.SH,今创集团,83.57,13.17,13.3,13.33,12.87,0.9103,6.68,运输设备
20250807,600389.SH,江山股份,80.11,21.95,23.06,23.11,22.27,0.8571,6.79,农药化肥
20250807,603955.SH,大千生态,75.71,37.18,35.6,35.67,34.06,0.9413,7.64,建筑工程
20250807,603048.SH,浙江黎明,75.46,19.51,19.71,19.75,19.17,0.8357,6.05,汽车配件
20250807,600710.SH,苏美达,74.64,10.78,11.0,11.02,10.7,0.8771,5.19,商贸代理
20250807,601339.SH,百隆东方,74.28,5.52,5.53,5.54,5.39,0.858,5.07,纺织
20250807,603270.SH,金帝股份,73.84,27.53,27.92,27.98,27.27,0.8589,6.28,机械基件
20250807,603985.SH,恒润股份,73.27,17.39,17.5,17.54,16.94,0.8052,6.84,电气设备
20250807,603719.SH,良品铺子,73.12,13.43,13.4,13.43,13.06,0.8261,5.21,食品
20250808,603680.SH,今创集团,86.78,13.78,13.3,13.33,12.85,0.9436,6.39,运输设备
20250808,600389.SH,江山股份,80.1,22.01,23.06,23.11,22.27,0.863,6.77,农药化肥
20250808,601798.SH,蓝科高新,79.17,9.22,8.89,8.91,8.62,0.9044,7.81,化工机械
20250808,001287.SZ,中电港,78.45,20.4,20.87,20.91,20.38,0.8448,5.44,元器件
20250808,603679.SH,华体科技,76.14,16.38,15.88,15.91,15.41,0.8753,7.81,电气设备
20250808,601339.SH,百隆东方,75.19,5.56,5.53,5.54,5.4,0.8721,5.04,纺织
20250808,603048.SH,浙江黎明,74.62,19.52,19.84,19.88,19.35,0.8161,6.71,汽车配件
20250808,603270.SH,金帝股份,74.22,27.59,28.01,28.07,27.37,0.8443,6.6,机械基件
20250808,600620.SH,天宸股份,73.58,6.26,6.46,6.47,6.26,0.8143,5.11,综合类
20250808,600710.SH,苏美达,72.33,10.89,11.0,11.02,10.71,0.8047,5.14,商贸代理
20250808,603719.SH,良品铺子,71.34,13.19,13.65,13.68,13.33,0.802,7.2,食品
20250808,603566.SH,普莱柯,70.97,15.25,15.66,15.69,15.24,0.8193,6.56,农业综合
20250808,601899.SH,紫金矿业,66.15,20.54,20.36,20.4,19.83,0.8006,6.48,铜
